Year,Quarter,Country,Company,Department,Cash,Accounts_Receivable,Doubtful_Accounts,Inventory,Temporary_Investment,Prepaid_Expenses,Long_Term_Investments,Land,Buildings,Depreciation_Buildings,Plant_Equipment,Depreciation_Plant_Equipment,Furniture_Fixtures,Depreciation_Furniture_Fixtures,Accounts_Payable,Short_Term_Notes,Current_Long_Term_Notes,Interest_Payable,Taxes_Payable,Accrued_Payroll,Mortgage,Other_Long_Term_Liabilities,Capital_Stock,Retained_Earnings
2000,1,Albania,Clark,D00974,384062.59,171516.77,10178.15,6667158.39,4177.32,2106.73,41557786.44,57326655.82,552452875.33,18652846.36,607159.33,10030968.37,443489.54,351142.35,1542108.65,2646854.22,8570898.49,41181.24,9243804.54,8629005.88,1733375.76,7242659.17,368815207.92,21940.02
2000,1,Algeria,Vermeulen,D00957,347976.08,3356319.01,890795.29,1230571.76,24788.59,9383.19,3664206.57,67868714.61,491241149.87,349500916.61,239459.91,288504528.76,358080.43,171913.15,2284945.96,3267154.09,2376498.11,5827.86,5376136.16,1880992.71,8458287.93,3038096.30,581974246.10,79896.07
2000,1,Algeria,Krennwallner,D00370,919452.86,7074239.06,5935496.89,9790618.14,54961.89,4696.45,62072493.50,40516800.00,448818664.84,33031271.55,75090.76,14441706.65,11351.22,5808.37,942568.33,8231351.95,2457571.95,31524.17,3748325.15,6231124.89,3798155.62,8650961.33,199707662.25,85822.68
2000,1,Algeria,Hillman,D00153,761220.38,7266122.04,2700298.33,9078112.34,58848.14,9401.18,58707322.92,73894911.19,413254140.70,249234143.55,353223.03,77483104.92,381262.80,14699.99,3217048.72,5497525.66,4875761.74,55099.49,1007646.78,4610216.98,8628472.63,2935173.24,732358071.07,9475.20
2000,1,Algeria,Clark,D00448,228372.73,8779372.79,1001115.41,6432972.89,94368.66,6504.82,10733803.02,4355501.98,130690790.87,2988562.61,445184.55,624204.78,565826.58,21749.35,7988466.04,7170427.04,222283.74,24772.08,2205988.44,5795068.48,7741561.12,8736449.86,709036428.54,53858.91
2000,1,American Samoa,Vermeulen,D00723,609122.52,3666839.82,588232.17,3011727.40,64535.68,120.67,30358665.99,73207105.72,129245185.41,49505074.03,177012.48,44055910.69,509170.23,161665.59,3204705.08,5948317.00,3046500.04,60828.68,3072082.70,3632764.30,7275268.86,9133123.11,676185058.04,12507.18
2000,1,American Samoa,Krennwallner,D00764,98316.53,8910069.71,2374811.73,7725968.15,26232.64,4230.84,23271437.87,91964286.55,474795892.07,49917998.22,120520.93,14698039.22,461241.85,378221.39,4267655.67,5338575.22,8802431.13,253.30,5869176.19,4565081.74,3958195.46,5015497.29,34841646.76,61178.67
2000,1,American Samoa,Hillman,D00544,763547.38,1032157.01,21542.95,8318260.62,46505.21,4157.24,98500924.13,44279960.11,224890223.08,213214180.66,774409.72,120391889.92,847756.01,756672.17,8919324.84,8808769.33,6289388.53,95610.31,7446752.36,726146.02,4422228.29,7794338.78,327549654.61,3762.80
2000,1,American Samoa,Clark,D00546,642392.84,1849904.03,1410553.84,4679991.38,94131.41,8505.09,49618930.41,35437242.81,594334072.25,558107563.88,59116.16,122708133.71,168986.85,61289.05,9974299.90,9409127.57,2470259.01,50937.57,2208686.82,650182.84,1451295.03,9825359.92,825904452.14,41959.32
2000,1,Andorra,Vermeulen,D00493,134509.14,9805909.18,3512929.80,7538065.50,71699.35,3730.74,93498561.58,77101191.17,354727393.54,98362588.93,62668.75,56932099.51,858257.53,571446.90,3357120.71,2098682.20,8727165.21,31887.55,8335383.84,5799991.68,5724126.25,1828737.10,410167399.27,35987.27
2000,1,Andorra,Krennwallner,D00334,571208.60,4280808.07,3747102.58,1829037.68,74885.13,656.33,73408695.61,84509812.25,933087907.29,840865741.79,608058.37,759422933.59,629307.78,124154.03,9149118.81,7654287.53,6668974.45,20777.29,3109883.14,7126547.30,7104484.34,9350362.87,220375466.12,42092.50
2000,1,Andorra,Hillman,D00421,725792.70,3762137.77,2754169.83,5482201.82,65105.43,2330.03,18737599.07,85716529.15,220101864.50,170553930.37,741876.87,61779985.88,378744.91,365842.03,5893310.86,8743627.50,3271155.47,49797.68,998581.06,467210.16,4300620.15,41682.37,854503241.90,85867.79
2000,1,Andorra,Clark,D00384,73733.15,7693224.26,1541815.53,1577002.89,13022.60,79.06,42726486.44,86116793.85,963645741.75,476330972.78,29842.30,275108057.83,165888.98,157533.92,7022588.67,8618529.45,6015412.86,26968.35,2439474.52,9186909.24,7666359.52,3727248.37,444739741.59,42242.12
2000,1,Angola,Vermeulen,D00057,396674.35,1882665.37,475509.67,5749414.90,55965.71,3268.70,51169411.69,50121258.71,929020657.74,340277968.87,677609.30,73850862.70,659200.35,83855.67,4671786.49,4296941.44,8991724.95,52228.03,6511571.15,724191.04,4987003.42,7878587.66,266419410.79,40811.83
2000,1,Angola,Krennwallner,D00265,266052.94,4210225.50,1999992.64,9154368.59,84087.56,13.06,95835985.45,82444329.20,925139863.88,581165420.47,275776.08,243699921.92,513151.36,21645.80,6027700.31,4212324.71,8671971.39,18024.97,8847187.91,5226131.59,2249369.55,3710697.01,195041945.33,31685.03
2000,1,Angola,Hillman,D00696,117364.20,8858701.22,7781274.72,4266747.46,17117.63,1985.55,53118167.67,93538375.89,512816547.94,354776376.45,106203.12,51680514.22,220367.28,16776.91,9844556.33,2747167.87,2406409.17,26601.46,7762743.79,7430059.03,6565721.87,1929851.34,465334008.25,37428.71
2000,1,Angola,Clark,D00097,82933.54,4951894.11,3637403.62,3385633.28,53592.54,8168.43,37614749.59,74731534.25,689671137.55,125605242.06,455314.25,106459189.10,625311.11,604606.33,1447537.53,3191090.89,9552361.62,9654.44,764158.09,9935552.23,6342291.61,4185788.77,850241294.02,69806.65
2000,1,Anguilla,Vermeulen,D00595,931092.37,9306140.57,8648574.73,4133377.73,42412.77,4919.30,45354159.01,83037057.40,268031144.70,153671221.03,151070.28,25113644.77,558386.80,181349.43,1016914.45,4922756.25,7235266.59,27058.35,2174912.30,9056111.82,7997812.95,2574462.86,902582135.77,65653.50
2000,1,Anguilla,Krennwallner,D00010,628885.76,2012239.17,1226346.32,5093626.29,91779.75,3173.14,46933016.72,53731868.21,132277719.82,87042245.58,979839.00,44801001.18,448328.05,55708.12,246995.70,5188937.10,1503255.71,36567.35,3607822.54,4925623.65,4681766.08,2743695.22,489257092.96,63469.30
2000,1,Anguilla,Hillman,D00072,446264.23,4355637.23,3439485.62,9448385.34,86440.10,847.36,67272412.39,87555768.22,939865107.65,228793526.70,231507.62,176600242.48,404277.68,116044.50,4010425.24,5649359.04,3198498.58,94326.01,1689007.19,2428316.82,1458229.04,9204798.25,162229821.58,93214.68
2000,1,Anguilla,Clark,D00930,649923.65,7583990.43,5697866.47,8340612.99,57864.32,405.82,82924158.22,90024992.79,544591571.90,13876029.22,902875.33,293884.56,829691.97,452405.73,7921771.18,175003.78,4578148.94,66099.93,4492337.01,9476251.67,45555.01,2206431.47,163020175.98,68679.35
2000,1,Antarctica,Vermeulen,D00589,652879.68,4272808.37,1308692.07,7475705.76,70230.50,9644.48,7721632.42,91500056.08,685123421.29,112241194.66,869826.17,52965846.86,807672.90,236213.07,3746080.65,4320089.91,6870716.81,41123.16,3739303.31,4931122.19,4589047.72,5416400.39,147111004.95,46400.50
2000,1,Antarctica,Krennwallner,D00849,407939.96,1522188.84,371136.01,2381749.81,41369.97,113.44,31279534.89,65220210.76,820820630.74,250601275.62,911219.34,18331523.68,338874.81,98961.70,4013705.90,6323020.59,2371731.62,69571.43,8803061.59,2886978.95,5627889.91,376200.08,555505506.40,60617.36
2000,1,Antarctica,Hillman,D00195,397878.23,3483624.44,970879.23,2503130.60,29349.06,9170.66,55999352.51,46685362.88,306794555.27,25556881.80,963879.03,1341499.68,72816.51,31034.65,6678015.65,5484060.64,5907585.01,24677.13,32993.35,8304925.71,4868236.63,5010777.90,842877558.03,53466.61
2000,1,Antarctica,Clark,D00837,389213.78,1689028.53,634905.69,7651870.09,48136.71,388.70,4720855.58,64581339.29,33358493.18,3090944.33,161845.29,636843.51,366215.21,14537.13,379371.19,3141881.04,2244109.24,45161.63,5769134.21,9148283.41,4346570.81,700332.20,871661200.34,91195.29
2000,1,Antigua and Barbuda,Vermeulen,D00409,167773.28,1011919.25,727026.24,9445988.48,90083.66,6732.81,11565146.46,23855755.37,518203358.56,19667792.48,840331.74,16025378.81,525274.24,349263.99,4516413.56,43576.43,3606229.89,88848.29,8541462.99,6489655.51,1156542.89,7383144.13,815054085.30,70463.30
2000,1,Antigua and Barbuda,Krennwallner,D00518,341736.52,4677869.82,1741625.37,8171038.02,81634.47,8535.53,73023096.07,22873572.51,237573856.33,117316408.25,482477.50,81838170.92,543416.11,481645.54,8452511.44,8920758.21,9048198.52,18665.16,4659004.53,760403.14,247518.32,181309.78,319023766.04,34297.76
2000,1,Antigua and Barbuda,Hillman,D00487,889329.17,7254856.97,4473075.29,4241109.90,33259.34,2626.65,22369034.91,34668809.27,170268067.55,122511446.10,678129.90,100050544.98,595441.03,527950.12,5466278.01,168214.38,8297373.73,85192.94,8079785.99,1928450.55,728686.79,6142719.37,489422800.57,32041.85
2000,1,Antigua and Barbuda,Clark,D00098,785607.54,2276406.92,736151.76,8701630.91,88379.38,9935.20,29602828.40,25978703.86,831667618.58,747411223.32,831183.56,610452243.16,796352.87,186940.14,4228163.60,498249.59,7087827.81,23862.47,4154335.40,4802794.37,160388.92,3944999.07,195691544.59,88339.34
2000,1,Argentina,Vermeulen,D00020,915766.94,4833624.76,879465.14,8627452.59,98355.74,4509.50,11764946.71,13660332.73,703898226.54,302657549.61,589471.33,88760697.03,67642.46,44013.20,5901047.77,6543266.32,1173011.34,18558.41,7578609.47,6187982.12,7913160.03,3940231.06,92226619.08,3417.94
2000,1,Argentina,Krennwallner,D00933,21801.76,7752738.30,1244051.37,24471.73,66806.87,6359.12,20398160.55,50363654.10,649215028.67,416596478.84,485616.32,59675422.85,317821.79,84824.73,9673254.53,6840794.64,256200.66,79934.07,1245167.00,9875220.39,7511600.97,8998859.43,536760494.27,8567.52
2000,1,Argentina,Hillman,D00518,442914.28,7942236.40,864348.79,942218.80,25312.65,8226.77,53796037.61,62200666.03,110817277.69,36880070.59,260712.29,1596934.91,657099.16,552505.25,109018.94,9648138.31,9195221.85,9360.91,5188979.48,3589328.86,2508241.28,460421.18,731680961.68,804.88
2000,1,Argentina,Clark,D00694,51158.67,313066.48,128452.66,394439.63,9513.99,9225.78,42814759.92,59930576.06,220456397.38,214513784.93,316381.34,88862956.51,787562.39,140802.67,93150.06,3839463.29,9906885.86,76962.75,2973823.27,5174067.20,1681522.49,4980888.52,175039706.76,83258.07
2000,1,Armenia,Vermeulen,D00832,824794.52,2626948.30,1947184.32,5974398.15,46520.73,5911.74,30498690.48,90209157.76,534447748.95,498735886.90,313042.63,328829564.86,371524.77,180027.11,6555776.18,1947354.92,3404144.64,48717.56,5554444.14,2188453.49,600956.62,9452462.79,186229649.66,8009.25
2000,1,Armenia,Krennwallner,D00036,719133.46,9388652.24,2526732.38,5637988.83,83931.44,7964.64,72611835.39,13746860.09,462684858.96,179921843.80,918914.08,30043358.76,879985.63,593962.51,3175920.07,1269296.37,1015021.27,41424.30,6863535.85,8226005.98,9074612.96,5422568.88,589806254.13,51195.55
2000,1,Armenia,Hillman,D00934,611869.03,9921588.62,4976661.58,8567806.87,85334.40,714.05,56599616.63,70577141.77,906806924.22,598902453.32,322569.00,356075541.12,319509.68,21855.62,7348994.89,1423259.54,9737929.68,15730.62,6201384.73,1763897.23,1999621.47,9391350.27,384733695.88,79256.94
2000,1,Armenia,Clark,D00947,886731.16,9950997.88,3401729.16,5527310.58,60336.16,5898.34,41817725.78,50892937.36,480722372.47,360932947.33,287797.93,215952578.60,434675.72,4176.22,1561411.96,7692440.64,914941.17,3296.30,7459050.62,1102820.97,4625780.15,7575944.61,13880469.43,11884.48
2000,1,Aruba,Vermeulen,D00693,532846.67,5432668.27,3366665.93,2853435.24,30546.07,9503.55,35081778.91,58009204.56,922849142.87,24638830.11,420052.82,15506881.18,173425.71,115167.34,8202786.20,7284042.16,4087323.60,78908.19,478604.29,1613604.40,9740240.34,3465221.55,38744238.52,1182.76
2000,1,Aruba,Krennwallner,D00986,55892.48,2648702.11,1239347.64,9851559.64,19574.64,3074.36,15212710.09,49331805.58,713106657.86,59213852.64,176493.59,53965954.53,504351.97,169419.04,1823734.94,7063870.27,2281263.66,82960.03,6985197.10,4371559.68,5713913.14,1990800.06,314649633.65,36547.21
2000,1,Aruba,Hillman,D00693,371680.98,6574357.47,2590941.53,6298548.02,76225.80,6704.95,59942234.77,75024290.21,916187883.76,475276331.13,487118.10,430073732.20,698088.77,150634.47,6349565.30,9664259.47,5202691.12,69399.70,9544917.11,5402989.00,1880724.72,8940473.78,979384545.18,93589.51
2000,1,Aruba,Clark,D00706,936640.38,2771615.92,1035954.52,2668324.91,55940.78,5560.17,11275927.85,79511739.83,663478386.38,654765957.20,146115.65,185669316.05,40343.09,3083.20,3379648.35,7499284.18,9967510.98,19666.67,6164878.88,3355621.72,9894453.00,2568774.10,896389063.71,87562.45
2000,1,Australia,Vermeulen,D00853,455291.43,1155302.94,313883.50,7638620.69,608.65,571.12,50411869.39,88115635.32,273276552.96,99394967.35,173545.61,26411163.75,33978.82,26301.96,4694513.87,1478238.75,2133019.56,7249.33,1133894.72,7847252.98,6445270.18,3767014.12,59032138.29,92081.75
2000,1,Australia,Krennwallner,D00579,762827.93,9280610.99,1254067.12,6080070.15,6199.00,8222.48,14904721.64,52773059.62,252661727.80,9390296.15,957115.49,1964315.98,200526.38,154178.16,5629515.86,4755508.91,3314168.81,80901.16,9008185.21,9307532.13,3374433.13,9070849.71,118014034.50,33713.90
2000,1,Australia,Hillman,D00500,819096.38,7972004.87,3150770.51,45061.77,58270.69,8971.81,27616293.30,44413723.40,220230279.26,103988584.56,285752.16,71138137.09,558654.08,292761.19,6555754.11,3500401.78,2451970.69,58778.72,7677546.05,6782252.12,6205555.40,5555261.50,888748191.85,97936.53
2000,1,Australia,Clark,D00520,557148.47,734079.59,257999.27,5972724.40,52032.24,2387.11,79156625.67,39559805.42,735074395.62,359047085.82,924333.71,246768515.83,465204.09,10596.31,2208099.97,5981543.62,7645828.72,72595.88,7975589.22,8878640.20,7117423.05,7164426.92,8726654.76,8721.38
2000,1,Austria,Vermeulen,D00599,914638.65,5781604.33,2500488.55,6955712.20,9363.64,9250.42,56783382.47,14836837.63,20745488.86,14007681.09,822812.72,11909145.48,794660.86,166677.39,9039116.36,2114048.38,5489766.14,53092.70,8514107.41,945651.55,9270549.42,5060267.61,143636549.55,3307.84
2000,1,Austria,Krennwallner,D00067,947904.43,3157579.34,1441568.49,7214580.60,46259.79,2729.05,61404688.07,28989013.96,576173882.32,262947662.38,524148.48,175983394.97,250247.15,230813.54,9172640.16,1967354.29,1229216.13,59907.28,4861878.84,5818895.98,5528728.19,6427685.46,823009238.90,39519.62
2000,1,Austria,Hillman,D00318,459366.19,6925137.18,1675204.86,4732584.16,80968.53,8558.47,26103811.84,54045812.33,537894646.18,75710342.79,945495.38,704144.36,897246.77,799595.47,9512508.71,3950914.97,1193791.40,49113.37,8935903.79,2461785.92,2693221.15,6553982.54,775776887.51,40927.85
2000,1,Austria,Clark,D00176,890161.11,4939704.40,4787838.30,710366.76,12696.73,4332.00,10484675.22,95077528.22,905223816.81,107758679.25,791224.27,61770946.25,934220.90,28907.08,1337574.19,438617.08,4206780.96,22251.33,7216236.87,170953.23,9685286.11,3812530.27,811300226.87,54066.41
2000,1,Azerbaijan,Vermeulen,D00369,482145.92,8857573.34,7815322.85,3526249.26,28520.67,7563.67,5523717.09,41633372.32,730773274.71,106440957.06,201905.79,21183234.87,178339.70,44723.46,4113425.90,5843650.52,6409739.46,16710.25,8976335.59,3426479.59,4465537.42,5372955.04,358598096.26,49325.09
2000,1,Azerbaijan,Krennwallner,D00211,982339.63,4558012.82,4266782.17,2953683.33,5161.86,1675.21,73297018.86,36674618.50,13084176.73,4617339.71,894485.38,1157024.36,55364.35,17358.78,4588329.06,9097013.27,8976194.93,39105.02,3508059.45,3559786.32,4618877.45,8155142.69,120794869.36,20845.22
2000,1,Azerbaijan,Hillman,D00822,495506.45,8434140.31,567476.59,930828.41,1680.15,7793.54,13448424.57,81006946.49,463654528.70,30982041.01,787215.31,5915264.81,882551.80,529874.73,5305153.69,9605542.81,4114006.01,91154.91,8148696.93,1043771.74,1986103.36,5545563.53,441826248.69,51860.31
2000,1,Azerbaijan,Clark,D00736,108537.65,6674321.88,411749.19,5352052.87,45606.47,1180.78,6336451.50,89185134.81,388136405.60,99833538.31,933977.81,23797507.28,116628.31,93487.50,4118353.46,1237650.64,5398760.04,17611.64,5381136.35,3968903.53,9057349.01,1479648.68,183933285.37,4611.24
2000,1,Bahamas,Vermeulen,D00923,972030.96,5019626.78,3381244.09,644525.52,95093.89,3551.72,19342279.77,18600297.67,565971859.36,230470310.22,868371.26,110386745.89,255762.21,123900.57,2055773.91,9898566.08,1290770.93,46075.53,3789526.53,9271272.63,5765881.52,2186576.08,83962918.19,99803.01
2000,1,Bahamas,Krennwallner,D00847,510798.18,3159097.34,1954392.50,6415163.22,35369.75,6254.02,81204195.69,53800884.01,494112976.37,252318901.47,634287.55,51475000.45,559172.55,478563.21,3059936.83,9674756.37,247585.46,31642.20,8186462.89,6968130.20,8408690.77,1626869.78,81727465.26,74969.74
2000,1,Bahamas,Hillman,D00002,658624.26,8859954.10,8380204.74,3624307.01,21649.52,6704.79,9624887.56,98761287.60,989890768.14,519339767.57,704553.10,474721065.86,822483.31,322407.13,9444079.57,6307772.28,7452984.94,84766.88,1552931.20,7821914.62,8960257.99,7170723.30,202764830.76,67905.95
2000,1,Bahamas,Clark,D00447,109576.70,1544672.84,1249476.46,5067920.53,93708.94,631.25,20158219.11,43481555.46,453064745.74,205965106.40,974754.54,64161415.37,518817.61,406184.38,4486835.81,1485327.09,4543924.55,10311.19,3735306.28,5666838.24,575108.24,7874029.69,840307970.43,3216.77
2000,1,Bahrain,Vermeulen,D00202,999085.01,3583341.27,3505584.60,5891664.21,9092.93,9712.33,28596425.35,51147760.06,466888604.18,382704624.22,762773.53,4193488.62,827948.73,188351.79,2320218.79,9725378.66,7114946.55,34320.37,4588238.41,4754404.05,5945878.33,8216997.02,127224895.84,38627.74
2000,1,Bahrain,Krennwallner,D00755,221358.68,852204.83,619297.32,1238969.81,66159.76,3406.36,37229290.53,4225804.62,341337567.85,133226736.72,642134.45,120914654.88,965595.78,825278.96,834082.43,659479.43,9276381.66,66380.83,7317200.85,796485.72,5794446.35,4291425.03,250726812.30,35778.25
2000,1,Bahrain,Hillman,D00830,645827.48,9387845.97,3864999.34,2749129.34,32005.60,7179.71,72176365.29,34096977.60,446197590.05,11924295.20,154325.78,9972253.20,540091.50,262717.48,7706858.21,2538764.56,6802670.37,33100.70,4961464.02,4024714.26,2989114.97,7513596.02,662722493.88,10073.01
2000,1,Bahrain,Clark,D00836,354604.60,1943282.05,6650.70,6646589.63,36958.93,1514.43,52444221.50,61831002.33,197428683.16,143634140.88,879586.00,37967715.81,931064.53,797987.02,3319530.44,7404693.88,5314677.63,51812.79,3804344.31,4017589.23,5633470.87,1431788.16,404928282.48,84140.15
2000,1,Bangladesh,Vermeulen,D00144,972500.09,9317257.11,2224149.19,5668286.75,65848.66,6930.17,88895302.20,91693197.94,293147716.06,127570182.79,822481.77,86706618.49,855917.95,136454.58,8613768.22,2768203.48,4257807.84,28824.41,2817761.15,5814521.79,9571182.02,8453852.79,662591824.09,29013.41
2000,1,Bangladesh,Krennwallner,D00842,428720.53,7716508.77,3043207.77,3149016.35,69792.20,7462.05,48783440.85,57817529.63,863119018.96,432068201.39,850659.94,375589222.61,170594.22,38605.44,9140619.52,7711211.31,3660742.20,73168.55,9777515.95,849026.39,6575013.82,4296722.70,235414709.87,30382.25
2000,1,Bangladesh,Hillman,D00515,728219.84,6745956.15,84842.52,3157929.31,39829.02,2051.12,41580023.27,30223466.03,43861997.38,12711189.02,816172.14,9012315.91,620775.05,611126.55,1149176.72,5213996.45,6807586.38,32439.54,8484863.31,7998806.99,7811685.66,8678791.13,407332485.97,33010.39
2000,1,Bangladesh,Clark,D00316,883221.69,3916769.47,3528146.33,2848546.01,56719.01,9816.80,46963254.33,71240119.08,793696712.11,199709165.85,224903.46,27810234.37,746023.83,244223.66,4558541.76,4640268.60,612117.58,72918.74,2567842.47,1538322.24,9883380.46,7477395.55,42221757.49,99594.72
2000,1,Barbados,Vermeulen,D00790,653661.55,695595.41,538563.27,6029453.96,50874.57,8527.59,34261864.62,50278190.93,59439865.23,33891441.79,454968.59,4770066.94,786947.79,226487.75,1467005.85,6946322.17,1373158.58,83485.24,1036747.09,6697598.95,2709417.99,8158471.88,376167599.83,62536.72
2000,1,Barbados,Krennwallner,D00317,949367.57,8207076.89,263650.85,8028671.48,80761.59,748.23,53829784.88,5626707.36,661472344.50,14813764.87,757110.71,12340988.60,392780.62,204566.03,725984.97,3442836.37,4436553.41,32656.12,3552665.02,5496020.79,5527046.85,1866253.64,587541315.71,85835.69
2000,1,Barbados,Hillman,D00994,134114.48,3657925.22,2931763.70,7713957.97,78191.67,1780.65,21496507.09,30349037.97,854820798.15,214062844.05,414423.75,109363552.12,113643.60,74775.48,2179459.61,924013.20,1752440.45,47927.46,9557888.75,6347396.35,9596749.45,1285781.45,556077627.74,3373.68
2000,1,Barbados,Clark,D00343,249597.65,9321238.61,6005656.14,1125089.78,20916.86,8400.08,83828868.71,59337529.53,199901463.82,53292380.43,730756.14,24976457.30,803104.96,60761.90,4216270.25,2547921.96,7357591.36,5596.36,2677990.19,5173086.50,4791052.06,3152541.88,960689997.16,53680.76
2000,1,Belarus,Vermeulen,D00684,419680.54,1846054.27,346817.17,349118.47,39638.44,60.77,28985278.23,4394096.81,666038923.14,281077500.86,514389.08,140753964.64,173010.32,58649.55,4942878.96,9970399.28,4761998.96,46277.20,5257643.63,9374591.54,4834530.73,1448931.82,245283812.76,27568.05
2000,1,Belarus,Krennwallner,D00044,904122.77,8970882.74,6080429.13,3992292.09,62418.07,4781.54,82065556.85,41924246.79,983874371.85,34159456.05,83252.92,24910302.20,93341.64,517.92,2921718.30,6991200.05,8515599.62,16484.32,4843989.76,9951281.50,8189007.53,4181404.62,723487003.99,36763.02
2000,1,Belarus,Hillman,D00399,700398.17,7608044.96,6371731.93,4167758.95,28303.21,452.25,3866866.00,23950505.41,513496097.37,22343580.23,971159.77,5024064.28,394691.74,221616.34,1944137.32,6252689.00,684260.35,44462.13,1192466.92,3165317.33,2335438.08,5422986.97,970640769.45,80924.61
2000,1,Belarus,Clark,D00512,184734.46,1683204.49,294595.23,7741278.06,99791.88,8914.01,97794327.63,45636909.03,694988364.66,553971114.19,441890.21,380159996.70,879435.26,701133.72,8375039.51,6778684.29,4375225.14,85969.53,2488627.06,5028054.03,8678070.34,3691434.09,892967600.39,84094.87
2000,1,Belgium,Vermeulen,D00742,213808.04,8084932.46,7439286.87,1820247.55,58731.75,1854.36,76638146.80,28061643.76,347008228.40,278658843.22,633588.02,260162446.54,308280.01,125546.78,7711201.47,6577833.87,1064576.74,90621.38,6495569.60,1181372.16,9629845.22,122365.99,583793693.42,24221.80
2000,1,Belgium,Krennwallner,D00519,368904.03,9452792.49,5743838.96,1342680.99,45360.49,2795.87,85251006.19,36845985.97,680703104.77,103782552.39,70495.78,64576545.13,143945.57,77262.34,2060839.96,7827752.36,1431237.90,16356.43,5089521.67,5325137.80,2848568.34,5094361.84,105957192.94,85154.59
2000,1,Belgium,Hillman,D00326,451663.27,203131.69,168241.10,998668.09,50347.94,6959.49,68002096.81,54633880.75,137257904.73,61047840.78,95818.04,8731747.82,587116.71,423367.70,3495185.12,6950767.43,5647147.25,81084.39,7648747.81,4957466.96,1804019.07,6053779.91,155714005.24,79110.54
