Year,Quarter,Country,Company,Department,Cash,Accounts_Receivable,Doubtful_Accounts,Inventory,Temporary_Investment,Prepaid_Expenses,Long_Term_Investments,Land,Buildings,Depreciation_Buildings,Plant_Equipment,Depreciation_Plant_Equipment,Furniture_Fixtures,Depreciation_Furniture_Fixtures,Accounts_Payable,Short_Term_Notes,Current_Long_Term_Notes,Interest_Payable,Taxes_Payable,Accrued_Payroll,Mortgage,Other_Long_Term_Liabilities,Capital_Stock,Retained_Earnings
2000,1,Algeria,Vermeulen,D00444,959221.83,171082.58,13686.66,2740911.77,54911.92,1863.74,1691467.69,81537906.63,192667160.94,22206876.15,952193.64,13345048.02,101439.79,14750.50,3070539.49,6684516.61,7182292.44,15495.53,1849404.89,7365428.11,5386152.81,1448696.07,528555958.47,60230.61
2000,1,Algeria,Krennwallner,D00680,862496.16,7670790.08,453771.61,6253407.87,27668.46,5713.84,65117649.38,64160090.39,279638320.19,249737468.68,267677.78,67987465.55,892073.55,463514.68,5360212.11,4043236.11,6603408.73,11919.16,6667974.46,7942313.61,1199764.00,570208.50,312082648.13,23495.28
2000,1,Algeria,Hillman,D00190,340379.01,9587384.93,9292779.81,9421552.19,98499.73,4619.75,62071933.55,88112431.42,987767957.90,972616424.65,188297.49,527078660.64,996345.38,572862.90,4280852.24,637780.40,5222616.05,40769.13,5116762.13,6373894.68,4157228.16,5776329.42,930267810.16,24084.64
2000,1,Algeria,Clark,D00758,638396.89,734334.61,419254.53,3233730.27,63809.24,5931.09,46398318.13,36206418.13,85226913.00,62504005.15,540590.51,37383777.52,862854.57,475340.29,2151738.99,351205.98,6889159.79,21514.15,7436083.20,1562807.59,6163167.10,3488519.11,341228468.13,67484.38
2000,1,American Samoa,Vermeulen,D00691,881562.96,3204723.30,372448.26,7658121.41,77173.39,6099.64,14916699.16,66300794.95,716622441.77,521959542.39,776222.00,421724506.08,638459.25,306333.61,9485975.33,4586868.28,5618383.91,5542.29,5358666.42,6578301.85,9466394.66,4730657.21,389906554.15,59372.06
2000,1,American Samoa,Krennwallner,D00272,450427.20,7701447.01,3383320.21,8307028.66,650.37,3933.49,63527197.09,55078166.10,599753363.19,272280989.20,654979.57,246221816.66,563667.58,125401.84,7571493.04,8598714.68,4658116.68,21603.28,6170822.97,3044049.61,9681217.83,6735457.31,151264986.94,41888.31
2000,1,American Samoa,Hillman,D00694,594288.29,5163744.29,849168.52,2600282.50,13237.07,9998.14,77234877.36,68517919.76,76262365.02,3860124.57,456156.18,700863.75,576765.53,176386.41,6320968.86,776544.64,2695356.63,63181.80,8867152.69,4278394.31,5277722.85,9329889.79,768859403.91,999.67
2000,1,American Samoa,Clark,D00812,90863.01,2796632.09,2513289.03,7592399.59,49656.75,9635.57,38061268.25,92993197.91,967107001.10,227506833.73,879989.31,168425181.02,193279.13,147426.73,2081090.11,561057.52,6874865.07,61707.60,7223925.72,143157.69,8216609.23,4265947.91,675974093.87,26036.69
2000,1,Andorra,Vermeulen,D00511,494737.58,2169779.62,474282.65,4470107.88,83312.88,2380.67,27992083.16,7363119.77,814201159.58,199834094.31,608870.31,109635733.12,26894.61,1458.15,1158563.44,643070.73,9316591.57,91838.67,47786.19,5697331.75,2723244.08,8342753.93,436162482.96,31054.20
2000,1,Andorra,Krennwallner,D00678,45310.37,9721339.66,2333983.15,4020035.54,35716.09,5710.53,50430575.16,8415544.88,607525008.66,261643361.71,83972.78,128637771.57,67049.23,1100.79,1464433.75,4415051.76,3592731.71,87951.61,5371677.26,2359895.58,6481217.82,8938509.59,744499926.71,49930.38
2000,1,Andorra,Hillman,D00292,189746.75,7268081.73,5329133.82,8918486.15,42919.33,4835.13,1730233.31,38295730.78,536748741.79,380273730.11,486595.09,364298917.34,573310.70,35806.75,4243033.62,4834167.52,8456307.11,72301.40,7164768.99,6368766.97,19895.24,722489.57,758943071.93,41898.06
2000,1,Andorra,Clark,D00203,598571.21,7195732.90,2924800.93,3014775.82,42866.00,7562.45,9831388.60,84235829.13,30018967.35,78205.27,974693.74,28023.83,292872.27,97914.31,389700.88,7602322.00,1756161.93,43267.16,4308472.46,9275224.29,3750805.61,6538651.55,409391675.43,45744.50
2000,1,Angola,Vermeulen,D00518,118394.41,9594477.71,8022125.27,1355795.49,65894.12,7441.26,81283134.79,40111867.07,630137163.19,153690329.62,372436.88,130083754.55,860997.66,245631.35,6018583.77,102273.54,3111883.06,3392.36,2364957.54,777647.88,2237808.74,1264232.82,942874345.23,49796.80
2000,1,Angola,Krennwallner,D00865,293300.43,4283578.92,412352.84,1661311.65,55410.12,9161.87,30057158.94,88864138.38,552984302.99,114192244.74,822510.49,51343220.98,30053.24,28757.25,8242542.40,6384244.68,4039701.98,45668.13,5223418.40,843852.93,6538905.46,2380585.07,450616591.79,14709.84
2000,1,Angola,Hillman,D00049,236417.63,8451499.66,3094900.49,6884058.95,27965.08,7753.78,78121233.56,16713097.62,197083739.46,36213905.61,457129.14,29743949.05,361013.76,92695.61,5441365.18,3699526.81,6589544.24,45248.13,1617416.52,5310754.50,1740249.53,6335203.78,138117492.97,55942.60
2000,1,Angola,Clark,D00811,675127.08,1305354.33,153749.67,1484524.06,9262.51,2975.83,63488338.00,74374496.71,744612441.80,454193103.30,454176.16,393642037.24,847312.83,730776.79,1387644.41,1310268.19,1553622.86,76118.40,7921453.27,6053548.32,2062980.48,6075143.20,731043721.01,82231.92
2000,1,Anguilla,Vermeulen,D00217,761778.13,3826976.42,3816182.92,1286648.72,61914.04,6380.96,68588217.69,40337902.75,466957838.23,391151086.99,58091.86,261141328.96,754106.77,391712.39,2564815.61,6984632.51,640501.79,3548.02,2022226.98,7905295.01,49431.91,5496874.72,553722234.45,39023.20
2000,1,Anguilla,Krennwallner,D00807,674835.15,4250153.67,1266352.35,3272516.79,35937.26,4181.00,5439060.19,96320308.69,712292670.68,638868844.80,227542.21,554346051.76,450658.32,256158.28,1006098.02,6601651.76,5078590.43,14352.85,5378747.95,539042.99,1348138.01,5478070.75,481980056.31,46825.63
2000,1,Anguilla,Hillman,D00000,497185.21,6864250.53,2713530.25,2612027.17,7145.13,5417.73,95916790.99,79321689.90,324880062.17,114386101.62,247301.60,108337291.50,161797.67,93642.95,5138111.03,8275478.30,966002.11,31124.01,6569193.31,1419931.50,2247151.74,8207066.55,39139147.81,77618.25
2000,1,Anguilla,Clark,D00600,680851.11,2054104.46,447796.76,9673575.13,13256.65,8123.79,18169369.47,3850400.71,631332393.64,104521959.04,894950.48,39160435.52,642473.95,204163.16,6839531.28,5006820.28,6046134.86,32301.32,1987751.54,305785.72,6570827.78,2866216.28,922660126.08,51341.78
2000,1,Antarctica,Vermeulen,D00462,696644.34,3424178.04,287375.01,8251178.90,27387.30,9486.99,54717674.92,87934007.51,817554067.72,184643046.17,143270.28,47438991.34,218005.66,163637.88,2888853.46,5093668.61,1005729.20,56591.46,1649229.26,2257755.46,8713403.99,1599307.43,331473229.60,95419.36
2000,1,Antarctica,Krennwallner,D00641,447809.34,9379652.23,5648697.41,2761302.39,71061.85,3094.54,96158163.56,62532849.04,27943471.66,106700.45,915670.37,1373.15,208640.98,174119.08,9739994.86,7773279.33,6830980.41,87940.92,3653626.94,421849.85,2486090.94,3974384.45,155604419.62,9138.39
2000,1,Antarctica,Hillman,D00969,899173.80,66437.46,3466.94,7110348.39,50709.84,4543.73,7188977.75,33185487.75,560173055.71,469017690.27,875924.66,250487083.41,19665.83,15117.13,1688425.35,9609547.08,5801880.77,76875.34,7751169.95,5326149.85,747304.44,5028109.63,624886209.09,37741.87
2000,1,Antarctica,Clark,D00070,14657.04,548818.22,283113.24,2169040.08,85725.95,9788.86,43621479.33,62994716.32,661327808.16,638628303.16,14509.50,506942063.35,847531.44,106880.01,5997343.12,9490293.68,6342879.22,91880.82,1628633.34,505081.66,1727040.59,7924269.04,724015395.50,1867.03
2000,1,Antigua and Barbuda,Vermeulen,D00989,829431.26,2323392.32,1796557.24,1064497.90,26694.95,8822.35,28475672.67,50676450.40,809925628.37,381402244.79,894571.75,78889999.47,309730.23,239750.24,5000951.90,2886941.51,5995178.96,12414.98,5964110.80,522464.97,8812875.81,872885.50,741172443.13,28355.57
2000,1,Antigua and Barbuda,Krennwallner,D00734,986321.91,5831416.08,5378288.71,4238980.03,32626.69,787.80,77222823.03,85411668.69,863770293.44,521462436.58,565465.55,495619869.36,64231.13,61298.94,4881691.37,6006726.33,9171360.74,57933.68,1627212.63,1008554.73,7929604.39,9571721.26,20052825.26,85110.94
2000,1,Antigua and Barbuda,Hillman,D00589,123399.49,7406594.19,2069333.69,2511650.28,93521.55,7133.80,82163214.51,88225353.09,313392773.35,182660863.19,466734.74,149601797.62,132698.83,29450.58,6404235.34,6054716.30,9116034.98,52030.08,6824188.55,6217033.43,9780293.33,1406860.03,980875657.30,74055.62
2000,1,Antigua and Barbuda,Clark,D00675,493926.30,2423256.40,1892873.61,2976436.99,27658.20,6641.92,99726650.34,82342641.48,793800113.01,686148012.86,5230.78,515956063.13,855459.22,566093.78,3555291.15,4924264.70,8549459.27,84476.72,5447276.75,3469478.39,9327427.60,2566300.68,103933707.93,4283.30
2000,1,Argentina,Vermeulen,D00192,326513.51,1674634.93,285716.43,4344860.50,98085.94,4244.78,21502534.90,5450802.18,221109983.32,138066762.04,898482.77,119068742.39,547035.54,339725.07,8561237.35,7744214.47,1143657.19,39146.10,2287925.03,6950449.24,8924513.70,2919038.83,55882216.40,58590.73
2000,1,Argentina,Krennwallner,D00299,448564.58,1296172.78,692360.61,3495778.30,57978.48,5416.02,53765256.37,75652236.65,410834323.40,172956088.28,147587.43,89003624.07,228058.34,179667.92,3352038.09,7376712.23,4213167.89,30313.62,375712.72,2922419.94,4140479.76,2985815.31,683873325.02,41441.79
2000,1,Argentina,Hillman,D00251,790954.16,795020.38,413071.38,6754930.10,99135.04,5177.99,59184260.30,80588753.07,787761803.80,242546120.85,659702.91,85734289.66,301409.54,171013.94,541988.52,2411667.85,143681.86,86001.42,5343643.99,1047600.34,4361515.85,7736409.24,400387486.18,79869.06
2000,1,Argentina,Clark,D00128,513242.56,6003970.10,3941573.57,4031665.99,42728.74,168.67,27517362.23,74528821.10,207201116.53,59991647.32,265277.12,56862331.12,166576.51,32798.62,9799478.05,2779869.77,3556452.34,97522.09,9466084.58,1288300.35,3327283.25,1167145.53,60821980.87,17576.56
2000,1,Armenia,Vermeulen,D00973,120208.58,5427547.54,914645.38,6042265.83,36666.64,6436.39,49861016.17,55376998.10,125845920.19,113213545.34,110038.94,11124361.74,246573.17,39951.47,5137439.88,9739263.17,2030118.88,93852.58,5487502.08,1563424.52,981559.70,7795206.27,934665229.16,88720.75
2000,1,Armenia,Krennwallner,D00226,641776.57,5355545.46,3993935.05,3237490.06,25184.59,4107.36,28415251.38,82099437.68,292595585.05,51813498.82,833659.95,40930082.43,459012.93,311790.00,5453227.50,1144205.55,4644041.01,87047.32,392686.99,6696023.74,9736576.42,8736233.76,96031305.09,53755.74
2000,1,Armenia,Hillman,D00250,517989.57,9997215.51,2820115.32,1075290.06,66748.48,6113.19,63609108.22,34166234.54,821989445.14,65122990.31,66356.24,17102212.22,98222.41,655.16,2403021.98,1320010.70,658437.42,86010.11,4990091.75,3076728.91,6012004.29,3994384.30,734696265.32,84782.15
2000,1,Armenia,Clark,D00488,34441.83,1954645.29,812387.83,1701566.79,95215.33,8961.37,87328475.42,13508174.14,97012465.77,47950312.51,660869.53,32407405.57,935936.13,101350.93,180013.13,832020.53,7329032.99,61418.16,5677696.13,8339890.30,6480149.70,678929.64,603895455.52,34425.20
2000,1,Aruba,Vermeulen,D00841,524325.66,2831285.24,1913041.41,7427375.27,37975.60,3605.17,98926961.46,31969606.23,366142233.12,10396553.87,755771.46,8472312.19,368793.02,156362.05,2457561.08,8562094.68,1321449.59,21081.82,4108631.29,4925908.07,7131179.74,8593909.87,379907227.93,29812.97
2000,1,Aruba,Krennwallner,D00908,965079.03,9521451.69,3481443.02,5121900.82,43186.45,7058.68,21422847.19,2459185.89,796101215.56,125700075.95,203209.18,2535840.65,659984.08,387961.11,136132.73,165737.20,7481097.60,88917.91,5574333.01,1773436.90,7431742.30,2706545.93,778309350.26,56089.46
2000,1,Aruba,Hillman,D00799,175841.80,9408122.05,7621330.31,1017157.82,93377.51,199.62,67785082.25,14227557.44,403147427.42,380341045.32,729459.10,98075831.97,135139.75,56086.87,299460.87,8210816.33,1191218.21,68976.17,8773404.48,9860130.13,8445071.40,2587281.79,445462345.62,67026.61
2000,1,Aruba,Clark,D00383,143478.00,7012562.32,2666692.76,2756744.71,3393.96,6659.58,976626.83,60637484.28,38580269.54,27589023.51,554788.38,20955812.12,593422.19,408424.43,800514.49,1913969.86,9899061.53,26030.65,9671752.92,7155931.78,6711299.73,3184913.57,591254536.37,59737.84
2000,1,Australia,Vermeulen,D00941,666443.16,6310912.54,3688797.82,2629357.40,2891.90,5935.86,55834621.66,2072492.85,683364897.77,275530473.71,301775.13,247356078.86,523131.86,271993.54,1014774.33,174158.58,9465865.26,68680.67,1746502.27,4728654.67,3160875.63,8650288.86,462441753.06,56312.44
2000,1,Australia,Krennwallner,D00550,863318.69,1273327.26,677637.81,9092898.09,44964.86,4435.81,680334.27,96446031.74,625536546.03,289948791.02,481159.64,167018593.90,195753.14,97417.71,3946679.12,8730273.42,5951149.90,35833.63,3835271.16,3967204.42,762238.90,7513471.07,844905458.46,42119.03
2000,1,Australia,Hillman,D00237,891629.00,5326340.95,248759.81,4888877.26,89744.00,5462.47,55100685.15,95809329.39,563607389.75,93649347.79,590354.81,46671960.44,658087.32,42480.29,2294879.68,898057.72,4567183.08,65414.09,3701669.68,1927493.53,3282323.84,2321851.86,84742621.43,5531.48
2000,1,Australia,Clark,D00334,174973.12,3893069.55,574486.41,310703.11,20932.96,325.68,56058182.43,38490341.55,933304423.24,779959125.34,188553.84,399283553.58,50478.32,22574.96,4926621.27,474508.82,9809453.75,68756.86,4778404.35,8242760.88,3606117.35,8707796.02,125408498.36,84424.23
2000,1,Austria,Vermeulen,D00147,63044.53,5939988.58,5637509.24,2770111.45,11478.48,138.11,12571651.19,82641459.39,160545612.14,151153005.67,550479.06,54608167.75,814503.03,18237.37,1524487.34,9057003.56,7709882.60,79400.48,1383411.40,1901966.95,8126084.61,7719955.63,76529734.56,99584.97
2000,1,Austria,Krennwallner,D00647,68939.40,1925002.56,988902.50,7186972.18,68595.10,8285.72,44910773.43,84611427.27,646618302.24,83118246.90,924351.11,76780238.92,660953.36,98398.41,9686984.31,9561049.60,1272648.19,43131.99,1321493.09,9923611.04,4330260.99,9633504.48,245505400.57,12574.05
2000,1,Austria,Hillman,D00981,729260.91,3667857.54,2785814.37,9403186.50,23825.24,5272.83,11455618.14,64149810.77,107723239.27,15137618.80,759540.50,7563323.87,434639.22,348753.97,9545531.32,1079272.41,1896506.26,16146.31,5548448.25,493542.22,7691150.37,5337829.73,846368504.70,91455.09
2000,1,Austria,Clark,D00349,589399.83,8097731.95,1483459.57,4284424.96,210.00,9110.87,48037930.68,42350874.14,134410942.61,3915926.89,739033.09,1431436.94,420238.44,55203.70,503104.01,6256326.93,900348.35,77173.94,9461110.52,2052117.72,3420978.25,9510031.86,955367131.53,60329.29
2000,1,Azerbaijan,Vermeulen,D00645,691475.09,4662091.14,1497605.26,7642367.35,45993.35,104.38,86371519.59,28913855.59,70148643.12,59506572.59,837688.71,28033618.14,602638.09,492442.54,150543.72,5019812.66,1052102.19,83072.21,5851351.71,6549680.47,3856086.65,1294033.60,218073256.76,65149.30
2000,1,Azerbaijan,Krennwallner,D00739,730075.32,7208770.72,6282622.57,714483.16,18716.30,8101.04,41638095.68,62198038.12,286200868.91,10123664.04,463143.71,6822451.81,671722.18,100537.39,9278790.83,6621326.62,3622553.22,60443.64,5519143.13,3507294.25,1732170.90,9143702.87,350385963.27,55529.34
2000,1,Azerbaijan,Hillman,D00104,398476.05,6541375.58,4225616.10,3044601.19,61326.70,4642.22,11488329.63,74570960.93,964318858.23,513966455.04,61472.83,194815261.41,618997.61,324954.75,8264852.16,8595953.58,9452600.14,14219.16,1884066.18,1047260.33,5830694.72,6043838.22,319845083.15,32895.14
2000,1,Azerbaijan,Clark,D00681,39979.66,8915908.29,824026.37,9297401.75,44329.54,3218.16,60275665.93,39324455.36,723408333.50,194794581.82,24324.86,171162697.29,184067.63,173473.63,3614671.40,2661144.14,1452457.27,86768.77,9607870.95,9928477.62,6105080.59,123909.71,800808969.03,29118.07
2000,1,Bahamas,Vermeulen,D00165,49445.51,5287637.63,1022767.40,7618717.71,47835.87,7150.72,87375764.66,36003647.68,721622547.73,456616147.42,23265.24,102815828.97,158422.00,70094.90,2731171.83,5537785.51,2188972.46,66939.19,2340369.98,2240761.71,3847160.95,2182426.18,88841093.23,21672.91
2000,1,Bahamas,Krennwallner,D00694,35269.34,3159662.95,800858.43,7181214.28,1627.78,3102.22,89096103.77,58827.54,746736905.71,320537144.83,732742.22,79830740.10,530286.19,199486.32,534915.76,5099125.72,7169131.55,18904.75,9073388.53,2648427.31,2423878.23,5044394.21,91190668.67,8523.40
2000,1,Bahamas,Hillman,D00396,25739.71,6811189.64,6229733.50,1447058.66,9253.93,8783.75,82261634.48,12933941.69,317925979.85,6097568.81,383749.69,5325742.55,309258.23,198136.47,2156367.12,6373405.03,8276613.57,3019.10,7420209.80,73701.44,8574315.38,7029983.27,914448300.85,98011.57
2000,1,Bahamas,Clark,D00633,115986.90,3514149.74,1236000.76,6917948.69,9917.01,5222.03,92073019.30,88691228.33,956511487.87,927830623.81,437636.02,96157673.43,384970.44,250676.49,6548789.74,6050483.74,5191351.33,37148.01,8767358.00,8382448.68,2289552.90,9234524.14,78067443.57,73033.96
2000,1,Bahrain,Vermeulen,D00066,728352.65,9608714.31,471941.27,3963827.17,61031.02,3354.53,12110337.64,29516519.38,498221760.67,221325510.52,849800.59,103633575.48,770582.41,360493.25,4621268.87,4056015.00,3325450.58,86079.90,5282477.61,1884369.66,1603303.34,3265327.84,416844505.50,94239.92
2000,1,Bahrain,Krennwallner,D00847,986750.70,3042273.21,2972848.63,2086069.63,45876.59,5656.16,76863122.42,35778706.40,95222980.35,78794886.60,834577.07,29191312.78,962273.66,524139.89,8522861.52,5670173.52,2540940.54,9747.20,160537.59,9520566.15,868691.98,2585537.16,537376714.47,14735.90
2000,1,Bahrain,Hillman,D00132,288435.11,9573934.07,2944226.89,8686150.34,92033.15,4966.56,91940930.30,44193427.63,557062737.23,503011197.42,126998.59,174436536.39,499657.29,25716.94,5473589.38,1925311.34,95173.25,39417.00,2263476.48,937078.61,4207778.06,7180329.19,423389923.18,42304.87
2000,1,Bahrain,Clark,D00680,576596.84,7398761.82,2380349.68,8801809.40,74233.30,9403.00,29629894.41,17236257.92,418808378.00,197272697.98,360380.44,75917675.97,507956.26,160924.93,3115988.15,2771282.52,936265.76,20120.29,6503069.48,2858695.67,3115125.89,552783.95,761017.36,61006.75
2000,1,Bangladesh,Vermeulen,D00054,386173.52,7064366.70,1237595.14,5187703.51,2940.96,1635.29,10454911.81,19326435.52,20986768.01,3163076.00,957077.16,2294847.08,664622.18,71613.20,6062116.55,8222061.01,3479476.37,82408.76,226173.05,9385055.52,2490877.45,9060247.11,891227162.31,3284.50
2000,1,Bangladesh,Krennwallner,D00526,501588.96,8474262.20,2129150.46,6225967.04,56122.03,5493.36,54877888.86,35561650.06,638719596.96,503730444.97,346673.97,337288164.10,229320.43,159199.96,9090111.50,561290.08,2447061.05,51536.44,6117819.39,2007444.81,8235234.90,4714449.19,75240798.35,60717.14
2000,1,Bangladesh,Hillman,D00189,786382.93,8272354.35,3663548.19,2857568.34,78050.10,3116.46,70646312.77,79038517.42,553002702.21,361954518.14,216636.05,232831533.70,72590.43,49557.85,4792426.00,4745536.79,4852908.54,10932.93,7497371.53,9124623.34,5919112.45,8439453.19,195153457.66,24868.94
2000,1,Bangladesh,Clark,D00231,374126.48,1474528.77,944272.03,5872278.21,43329.42,810.44,32373446.92,19104580.75,846345774.32,96943596.94,662249.35,3024424.51,322122.83,283058.56,6738456.46,3424125.86,577476.50,20900.41,7789721.71,3713777.57,2054046.45,5115677.57,661854971.14,80185.33
2000,1,Barbados,Vermeulen,D00044,436197.84,7911438.42,5747755.26,6154041.47,25959.03,9513.09,13613809.59,5080059.90,662833254.52,236724120.14,358729.68,2897478.75,877638.39,410166.24,1090427.58,6826645.18,6399755.56,69923.08,2440936.35,5644059.08,3151844.45,7723720.55,43950178.32,37498.09
2000,1,Barbados,Krennwallner,D00723,577139.24,5282450.53,4831477.77,7302091.63,20971.84,3577.05,54850207.96,72943936.84,976795866.86,156390942.66,683580.83,33417017.72,920745.06,425983.85,2192122.59,7934766.87,3647527.71,78058.87,9847554.46,5964429.05,9160157.60,3999604.11,73389362.03,52217.05
2000,1,Barbados,Hillman,D00473,428666.05,9116149.26,9057477.13,3404465.31,80465.04,9789.78,30986992.83,9095692.72,214075874.75,47028872.31,588831.78,556281.18,65321.19,22125.44,7403896.20,1614970.32,7635215.08,62246.01,1466307.33,1423802.01,6379381.65,1885511.96,281005740.59,78105.39
2000,1,Barbados,Clark,D00366,843343.68,9349084.50,749297.71,5575860.51,47002.66,840.04,3901318.83,38353983.52,425456959.28,394046995.16,478337.09,180739526.09,231420.88,78438.09,3388431.09,5178380.27,6801622.42,77829.17,55305.26,8247134.16,9019332.28,5161902.61,261039454.82,81064.91
2000,1,Belarus,Vermeulen,D00609,604128.39,1951264.41,889161.21,4166945.26,10647.13,2306.44,80632259.78,28584942.17,776223036.01,776046600.21,382139.29,47490909.05,247153.27,169608.22,8826416.64,4688714.32,3502806.57,5786.31,1885954.38,6205476.55,6955448.46,9620771.29,54433385.03,43025.87
2000,1,Belarus,Krennwallner,D00858,657720.66,3438631.02,840498.24,121806.17,95680.50,9826.48,5025365.20,13263590.71,471522754.90,275701642.86,366690.99,55784615.20,602192.20,325875.43,7698228.60,3406799.51,5386064.66,76451.28,4706591.40,9739879.89,3017036.40,6257111.80,394032054.29,31249.30
2000,1,Belarus,Hillman,D00532,576879.59,5171643.64,1032989.28,3003083.87,36512.94,5575.63,11197599.84,30174621.76,277510156.82,249022045.41,748441.56,121232866.82,55562.83,17717.73,5500398.27,1516258.66,4937301.56,29893.16,4094417.83,2018918.38,8046788.89,167666.14,760856571.97,19901.01
2000,1,Belarus,Clark,D00638,229951.75,1892162.83,152569.12,5673847.20,97468.12,1399.40,98449216.01,19825487.95,633088684.82,200695774.41,522976.43,54662285.41,986341.71,603968.79,741978.46,3347788.07,1647577.74,29497.01,8174208.74,7408337.98,9223278.62,3480747.12,272305322.41,86497.53
2000,1,Belgium,Vermeulen,D00896,481423.61,4712092.17,3504296.84,6729378.16,69678.09,3495.72,30831500.82,43972101.09,17735857.05,12721835.36,650991.72,5238562.09,18439.36,9807.69,2041637.62,1984519.80,6149027.45,57842.84,2276545.67,2998541.74,5470449.65,216886.14,822697192.48,30606.51
2000,1,Belgium,Krennwallner,D00010,112991.48,4991945.03,2062536.50,6684132.40,51852.95,4493.97,43648469.71,40434019.52,557383156.66,382594149.77,180343.16,181122953.38,462609.48,459236.49,3882303.09,6584392.22,8007116.15,58929.59,9964636.07,2272882.64,2643962.69,4796046.78,255182159.08,44208.28
2000,1,Belgium,Hillman,D00203,182393.22,887857.04,686579.45,5643505.79,30386.39,8546.39,68912970.05,21119627.21,482404851.15,144696893.11,925602.27,70806873.67,1676.02,1389.68,773236.76,8574221.63,1141399.02,2053.90,6883472.90,2088632.26,7368832.04,6763410.53,463491812.35,94450.45
