Year,Quarter,Country,Company,Department,Cash,Accounts_Receivable,Doubtful_Accounts,Inventory,Temporary_Investment,Prepaid_Expenses,Long_Term_Investments,Land,Buildings,Depreciation_Buildings,Plant_Equipment,Depreciation_Plant_Equipment,Furniture_Fixtures,Depreciation_Furniture_Fixtures,Accounts_Payable,Short_Term_Notes,Current_Long_Term_Notes,Interest_Payable,Taxes_Payable,Accrued_Payroll,Mortgage,Other_Long_Term_Liabilities,Capital_Stock,Retained_Earnings
2000,1,Algeria,Clark,D00396,243415.33,4916637.88,4535326.58,6114226.13,50843.51,6236.60,33741209.29,14069174.22,116119015.30,77083618.59,7470.20,26721204.14,624789.22,39568.55,2626710.81,2879856.26,721423.12,1926.18,2274733.32,9706757.06,7959670.50,5987701.19,751037875.46,82035.84
2000,1,American Samoa,Vermeulen,D00020,869191.70,8413555.34,4034572.17,5914689.64,3025.29,2339.14,34346517.19,79783097.16,433785438.43,201334918.95,730597.54,87826139.23,672349.21,566100.57,7153666.23,5362554.94,5736982.29,54221.57,7703367.94,3827769.50,6752473.29,7717727.79,767049402.08,27118.39
2000,1,American Samoa,Krennwallner,D00076,972242.15,2856816.37,116949.67,5842047.17,21120.34,2608.63,33325298.00,8142815.02,472543329.15,344170486.92,175425.51,116546003.68,742670.10,622534.92,2691439.64,7969668.74,9711995.44,88559.48,5534848.20,2929088.43,453347.06,2640851.24,636030097.34,91314.62
2000,1,American Samoa,Hillman,D00343,463573.61,7273003.01,6373830.61,9103264.90,90876.74,5302.76,71813225.48,58336764.75,972363934.44,782386492.91,565412.96,216864135.13,687525.39,262611.82,6228257.63,2725425.80,3459579.78,63919.83,1075886.54,7600376.27,1388663.05,7052539.52,355860290.18,63477.31
2000,1,American Samoa,Clark,D00483,498070.42,8711582.46,6379599.05,3220296.57,13220.64,275.69,73596426.88,70708897.15,214550633.59,20161389.57,700827.73,18239248.94,676586.22,232945.14,2056027.91,9217174.94,3145287.61,11716.35,6590787.05,9551987.63,1917154.93,1464755.32,216641829.59,76274.64
2000,1,Andorra,Vermeulen,D00101,696772.88,2793400.51,328001.54,4498453.31,76117.08,1070.17,72677428.24,30435903.16,193631637.87,109581148.23,810429.20,104775331.04,925856.42,398410.83,3946750.64,3640019.73,3007907.85,32125.33,2844718.59,271848.64,896258.36,5001987.35,657972901.38,11839.75
2000,1,Andorra,Krennwallner,D00878,667330.50,1082879.99,400079.52,1421969.24,46825.57,727.34,63836472.98,35086810.71,207222985.18,59215692.09,341912.15,39196602.18,255537.88,197152.75,73505.28,1243446.73,9386409.29,56274.60,2531025.02,1402671.33,3102712.97,9414183.45,696801705.35,4456.53
2000,1,Andorra,Hillman,D00135,739666.48,9221722.47,4521879.55,1225110.72,12161.38,3508.50,51776729.33,14417763.08,963225061.16,650482398.68,181264.32,11390782.37,702693.65,33765.50,297607.62,1260561.31,8339794.74,88419.94,6410369.89,9748278.44,1972982.76,1599618.77,791998835.39,89576.48
2000,1,Andorra,Clark,D00897,40756.91,8524645.68,506323.56,5267360.64,15681.93,4484.28,87774843.16,63571388.93,634382834.16,67309931.13,447914.16,31437779.76,60666.64,37036.28,6838896.79,673660.28,254780.37,55693.39,1176986.05,7846259.37,2556912.16,6005368.96,621418062.01,53072.01
2000,1,Angola,Vermeulen,D00083,931078.20,791273.02,675176.23,1696867.70,14054.35,8180.63,65824538.06,61348949.91,303548561.45,77873490.44,310315.59,44641693.49,416522.68,304524.02,4730484.32,7152997.82,5055442.86,68687.37,1549264.26,8638071.56,8139430.06,1335225.85,149277320.54,87291.99
2000,1,Angola,Krennwallner,D00474,268385.46,8877249.06,8862611.05,7311533.84,83424.49,9124.88,83718177.80,69381300.23,285932924.42,89236518.65,23514.18,37425312.67,338136.69,259924.52,142319.61,5542545.38,1587830.76,21103.08,4242365.34,385931.77,4667699.76,4980584.95,343940544.86,97627.62
2000,1,Angola,Hillman,D00066,193236.23,5217968.55,1328711.09,3693006.36,91832.32,1607.59,10752379.85,57389967.76,535814607.04,394140798.15,597414.15,360166079.29,622544.79,557437.55,8666162.55,41676.93,3940454.04,24249.36,4416261.52,8769206.74,56412.31,9507257.53,298701456.02,67658.95
2000,1,Angola,Clark,D00861,751270.97,7316857.73,4711887.43,5001455.33,12038.00,968.12,53665673.83,59778501.29,385621479.23,40141009.17,997010.51,23228502.30,167403.02,69987.24,4457942.28,2754516.06,8765089.93,99489.58,4621560.35,5439150.82,6112662.11,7257990.28,891446660.92,50196.79
2000,1,Anguilla,Vermeulen,D00506,478929.05,7783324.79,2951504.79,1268227.15,57730.05,8582.10,15758455.95,62945278.09,116327918.05,102732849.75,893844.95,10569747.57,634860.24,611461.81,1200051.38,1431092.54,4575755.13,25159.88,4554707.32,3436922.58,3813519.23,3645811.19,260303467.28,35761.81
2000,1,Anguilla,Krennwallner,D00034,227818.29,8913029.99,7216214.65,61595.22,89485.04,8985.74,70499165.17,34270580.23,33966443.80,23640381.82,947370.16,11873898.21,199801.76,154725.04,9157078.23,283179.94,6905878.40,78066.52,3552289.54,8806609.33,1259915.79,7951577.97,12097931.43,1147.14
2000,1,Anguilla,Hillman,D00876,956101.66,2697370.24,1199891.22,4548912.11,25921.86,4158.97,82111311.64,62100557.77,767289432.88,744954425.78,416601.24,439792187.14,270652.16,225664.49,4351762.62,9082942.58,1842378.30,43471.00,2655170.19,9659565.61,8472577.02,948215.04,744246451.55,82164.70
2000,1,Anguilla,Clark,D00980,243852.28,6653562.96,1687477.67,9280611.59,87287.81,1131.62,97852810.69,67355500.42,824493124.50,69291912.20,132057.87,5497268.19,65908.08,62150.13,5961997.74,3682157.87,7238997.51,33378.81,1618308.36,5608533.99,6309909.51,6634816.26,916569490.60,1430.31
2000,1,Antarctica,Vermeulen,D00195,641700.80,3647246.03,1269167.57,1508535.97,43370.58,5258.42,26534661.51,67823991.46,824299229.86,308690089.19,91681.80,71302062.17,821061.53,251657.99,8138982.46,5146962.99,4025159.19,27601.83,737719.98,2889793.83,551505.74,7677262.58,859103176.28,87320.79
2000,1,Antarctica,Krennwallner,D00981,16195.91,5536296.48,2584735.30,1480563.85,29290.16,2973.32,35627631.71,97953085.51,544917712.71,155803026.82,149765.99,93041493.37,692638.44,588533.21,540383.79,9249503.64,5631121.72,68057.28,6122963.09,6873443.09,427726.36,3218420.50,63939542.93,1660.93
2000,1,Antarctica,Hillman,D00387,242715.99,3022599.84,1062207.01,7025838.79,99465.30,3989.99,75750397.50,28378687.24,15544778.17,8708177.87,365731.94,6925185.82,673024.16,9594.27,1408437.70,1715933.89,7215979.23,45483.76,8435072.43,3561328.61,5066759.11,3554468.87,514156573.39,37486.53
2000,1,Antarctica,Clark,D00143,217905.66,4703929.99,1828754.61,9313856.85,77176.39,6320.58,21293604.40,60598683.00,795952991.30,766677969.89,403832.12,198551077.64,640381.02,380645.38,3770651.55,2488122.53,9236659.25,69517.35,9550202.96,4921968.21,5165441.33,682681.51,499460076.28,96053.22
2000,1,Antigua and Barbuda,Vermeulen,D00863,153555.04,7097671.92,5115045.29,9940615.47,90151.89,9859.57,35048566.69,16868331.90,603526076.85,279081609.90,227239.05,141591576.87,884363.37,277496.51,8447693.53,1149587.16,7112988.51,62718.83,151336.41,7501085.31,6049208.64,2814620.78,554392260.40,71264.14
2000,1,Antigua and Barbuda,Krennwallner,D00715,960246.69,3463601.20,2218167.34,9442690.08,49865.49,6158.10,78063487.97,27733292.24,14022583.54,2327043.81,648324.43,2121598.73,202759.63,41647.95,6818197.22,3039069.67,9954157.46,54767.32,8184464.13,854806.86,1724652.88,4889514.00,397394682.02,83624.85
2000,1,Antigua and Barbuda,Hillman,D00585,250894.47,6125345.10,3001638.74,7453128.37,40850.13,7499.36,51032429.86,72097362.18,373608402.68,334559892.06,598401.07,214682686.43,739684.14,602496.18,4099116.61,6235244.90,6568612.40,77276.90,4650287.87,5755631.35,5326045.17,8455891.20,375119494.60,85235.00
2000,1,Antigua and Barbuda,Clark,D00496,836137.48,4178005.56,2864104.18,3822548.42,89073.02,9555.61,45446691.06,78191468.85,541597827.99,42750092.99,114145.52,3073341.72,88318.36,58239.09,3223769.33,9830659.53,1901962.37,33700.43,5157113.21,5302027.29,554482.80,4156475.57,418545206.13,73562.28
2000,1,Argentina,Vermeulen,D00870,816411.10,4276066.68,2948543.76,9711425.70,46429.69,5357.12,52357224.20,86274471.80,888786331.93,505023450.30,48251.97,313111654.52,180931.02,129551.37,7559787.51,9385541.44,7233694.32,62852.77,9626725.48,8272074.74,13586.37,1077183.09,478081513.91,90505.41
2000,1,Argentina,Krennwallner,D00257,140357.18,2765050.75,484900.65,9620991.39,43557.65,9488.10,43152864.51,69720590.61,924548255.65,261762505.61,471409.08,163652034.35,439343.38,303499.51,908967.29,379294.84,5559810.03,26744.29,8293149.84,8259257.88,8749599.40,3743354.20,171191756.27,94792.32
2000,1,Argentina,Hillman,D00982,74324.67,396983.01,88267.30,6286674.45,82338.06,4874.95,1352457.98,33491161.38,5644248.77,2463541.89,194190.00,582076.54,455200.85,48738.44,8006092.55,2878069.32,5679757.91,38173.07,6424305.38,583874.29,50466.66,6203038.25,561029717.95,27991.30
2000,1,Argentina,Clark,D00444,26173.45,6320862.11,5362861.62,8911968.57,13192.03,5845.87,49629030.49,24247334.78,695567586.33,244425516.76,880575.24,171464339.58,348770.83,121375.00,6111228.47,2667704.63,7242733.52,97310.17,2769982.36,9478730.57,5137663.33,5981949.98,601284082.00,32028.59
2000,1,Armenia,Vermeulen,D00777,77032.82,2960017.11,190581.29,7203431.00,37585.71,4496.59,71675921.66,34001276.87,468499587.63,329024183.21,108387.86,90666090.17,849709.98,285140.25,6556157.99,162005.56,7956256.31,96106.13,3697171.70,7434704.17,8088960.41,4654289.52,248826694.78,8652.07
2000,1,Armenia,Krennwallner,D00720,393773.30,3523833.26,2304716.33,3327802.13,6960.36,8525.94,19637608.21,2776592.47,274845918.24,189915149.59,469749.33,10119501.65,746233.38,11430.43,1501240.59,6247574.68,1238398.90,95526.01,2970503.26,2774151.89,1133570.04,4729680.91,975193865.44,7809.84
2000,1,Armenia,Hillman,D00121,236048.68,423576.23,173767.76,7279407.44,99.34,3581.51,47687240.65,95504046.60,144487934.71,134539176.12,340517.18,13729638.01,877997.36,213407.56,2516475.43,5275113.81,2905986.59,40973.95,2754717.52,1357654.84,2076572.05,1145678.16,167848176.30,75293.05
2000,1,Armenia,Clark,D00110,965005.26,2559272.82,1551438.58,9110903.09,85072.04,9406.01,78562329.35,67979750.69,650436499.43,361851288.86,390538.03,340437847.45,509031.78,121574.05,1734735.80,8281704.68,6687052.04,99105.93,8607049.93,1608079.48,4639683.26,8670425.40,195550266.00,66072.04
2000,1,Aruba,Vermeulen,D00929,805626.53,36842.90,21296.44,1991475.35,23014.97,1645.97,90600634.08,97028626.38,922130340.36,854386960.06,226109.44,213211993.45,943868.55,474298.48,6476653.82,3476593.25,1998860.94,1665.98,9110605.04,5379777.45,4608444.07,2065073.82,351898278.41,44382.09
2000,1,Aruba,Krennwallner,D00343,557613.74,8113755.84,2993960.43,3025477.77,38541.29,9392.46,46650081.88,6872535.23,620188800.89,336770806.07,26466.99,248125006.42,748480.77,172749.23,5645373.38,7225990.52,3591045.49,99056.28,5264225.04,9576933.47,3170957.59,7337208.49,629512285.72,53109.21
2000,1,Aruba,Hillman,D00416,683777.66,6879144.61,4403805.21,4204227.18,97807.57,7969.67,75215462.32,7938588.69,341024855.66,140600377.23,939766.31,16695018.77,55629.51,21522.31,5774791.38,679024.37,796319.15,4004.06,759143.11,2929859.00,9437653.84,65089.01,858603939.53,57228.51
2000,1,Aruba,Clark,D00420,609011.16,7073591.34,2455415.45,4927154.11,90790.50,1110.93,33890920.47,46623276.76,125715040.77,61262072.91,725103.82,31203839.70,510091.80,5697.74,1644600.48,7175452.54,2280663.20,96590.21,6805299.73,2962673.04,9194278.17,5499507.93,57137598.74,71205.67
2000,1,Australia,Vermeulen,D00065,936993.45,5454181.10,2750953.19,9765918.60,78989.97,6485.76,40825837.13,45886517.27,479285005.19,131689842.44,316120.03,22644034.83,138102.92,43758.85,3368539.27,3529257.66,9676296.05,10840.18,8079411.25,9649553.47,3756569.12,8359402.42,932875000.52,81600.95
2000,1,Australia,Krennwallner,D00977,683112.31,3063875.27,1762756.26,5575092.83,20975.48,7847.78,91084714.01,96843543.13,761943998.41,240892529.39,798284.64,199677742.84,654833.51,324796.82,4869700.78,288971.73,8081315.79,90604.21,1094625.78,9883765.67,4770302.58,3378296.28,691847010.35,7706.11
2000,1,Australia,Hillman,D00106,943599.05,3841076.27,2739945.01,4694360.32,51950.17,8034.18,76128419.87,89459804.17,870791109.18,384323699.76,260233.03,187290035.46,69669.76,10173.53,7241343.64,7935689.56,4537821.57,69771.51,7038098.01,9214977.16,9684000.81,6783182.57,589716624.20,82937.59
2000,1,Australia,Clark,D00696,512308.51,9691522.39,7583460.41,7435106.90,13968.75,1820.86,1336541.30,23921459.96,986722625.46,839325091.11,911525.71,360290796.59,736378.26,527747.13,4914984.19,4406926.08,7744207.07,22318.74,788106.96,6836687.83,6006803.98,5432556.34,157319749.03,38506.36
2000,1,Austria,Vermeulen,D00559,656181.72,379243.97,351948.01,4324498.69,99054.58,3696.16,97264294.34,41146517.58,408599786.83,25890840.40,741213.96,15351045.25,690739.75,271222.35,4055911.12,9544562.21,9433723.64,66351.83,6665652.91,4306983.38,228565.52,5739086.38,321251984.30,96467.22
2000,1,Austria,Krennwallner,D00452,157836.46,4093957.27,1411855.15,8970033.62,4517.07,2377.30,34560094.89,13756852.50,604713812.60,273643199.34,110978.99,213124225.07,393610.25,308553.47,851954.93,8628480.87,4616367.70,34563.84,3977174.84,4737502.99,6708841.68,2582323.47,265781728.81,28039.85
2000,1,Austria,Hillman,D00291,61514.00,5267610.59,494568.87,3056241.22,7608.90,4506.28,91423272.49,26815762.81,140607788.28,71666736.86,100012.30,64626544.64,923600.15,910097.54,842875.36,2446145.18,2251252.53,33429.79,6863290.22,6754044.97,8249563.44,8392646.84,840784598.62,4669.05
2000,1,Austria,Clark,D00960,807530.67,9477381.55,4813790.11,3943768.67,36091.05,9517.41,91353239.31,44911275.97,85216631.18,30869856.43,671523.72,13213868.61,283845.57,163411.77,9537381.76,4859716.50,8899770.15,14023.61,1345530.91,9112681.82,2613610.86,3370479.68,494818720.70,22876.24
2000,1,Azerbaijan,Vermeulen,D00397,762634.37,703924.74,667353.78,3447736.04,77649.39,4149.06,9777517.52,8405804.41,478721494.56,72657034.32,712808.97,5006636.99,253759.03,93827.03,3234280.84,3553221.66,7804329.00,47468.78,7557443.36,385854.63,9053992.44,3434806.34,934706588.56,24574.00
2000,1,Azerbaijan,Krennwallner,D00103,72929.87,3473814.40,1596670.35,3773281.95,86234.06,6022.87,4830572.18,10014556.16,809182452.26,700933847.61,674040.56,402429638.34,477526.86,236683.11,1464911.19,2569329.76,1871050.09,1119.32,988795.60,8731694.03,6484294.79,2060770.66,203611550.94,2207.21
2000,1,Azerbaijan,Hillman,D00981,344318.55,4011015.31,3171245.71,8125702.83,31598.35,7388.48,87086250.16,947340.47,99559465.78,73085990.39,160514.61,27331145.41,551134.02,443375.46,6660314.21,8882039.55,6321132.15,96698.95,7995269.45,1036317.73,3822789.46,6119019.83,246880658.57,9122.34
2000,1,Azerbaijan,Clark,D00534,336571.38,9328166.88,8796392.58,9824525.96,77630.13,4376.03,22244127.54,84388992.35,918604327.52,29522034.91,628513.39,14025592.39,715747.64,554792.85,6626944.46,7720761.45,5677911.68,33125.38,6975358.55,2388352.92,1185181.01,8225450.00,882102594.84,43758.14
2000,1,Bahamas,Vermeulen,D00268,962720.86,2633431.72,840534.79,3760750.10,2819.13,3937.14,2444092.47,91698928.71,147541258.90,24194120.97,358938.21,10729967.32,21293.38,11072.90,7475406.26,7343192.46,1121561.43,19199.73,3878949.37,398165.44,9306072.27,6862779.56,995333425.56,33070.75
2000,1,Bahamas,Krennwallner,D00445,122377.25,4695661.87,466559.22,6470824.71,26893.47,8688.38,52832449.59,59607329.28,71976346.13,12750654.54,712756.06,5667891.45,192567.37,15439.47,4242821.08,2111905.94,1546360.19,72148.63,7214106.41,7898144.27,5610199.33,937698.30,52331015.96,11495.59
2000,1,Bahamas,Hillman,D00667,150720.32,5985503.69,3014864.60,4961747.20,95628.55,2646.69,61508615.50,14428109.62,1291103.67,80947.14,417319.87,48290.99,147192.73,77763.34,2856053.48,2806778.01,5788812.68,18622.82,3896266.60,4960012.43,3685712.08,3621590.36,883081459.30,53004.91
2000,1,Bahamas,Clark,D00594,559003.76,3373301.06,241632.07,7800738.43,90372.21,5051.16,53712896.22,47977970.23,817835589.77,111899531.26,630902.85,77921950.60,453415.09,15547.42,6844419.07,6767461.29,7933646.59,43584.31,3765757.79,8042858.38,6395098.00,25057.21,203607771.71,50698.07
2000,1,Bahrain,Vermeulen,D00501,135782.19,2768535.42,635845.88,9869338.49,15781.91,2942.21,69352167.29,51236090.29,91025429.44,5209493.43,393679.15,4445874.39,188263.03,62095.50,1301189.41,2917573.95,1636792.30,74424.24,2548890.57,5696337.76,2853137.85,8024832.23,55132249.23,63997.47
2000,1,Bahrain,Krennwallner,D00033,139647.95,5018726.82,3498021.35,448903.20,29012.75,6279.51,80246792.00,88624796.08,164559485.64,115521500.94,832024.89,63417022.29,639000.86,609386.90,9225615.81,3971757.43,2657633.15,90861.06,5301759.14,77828.03,8394660.41,5236630.91,452774531.55,79649.86
2000,1,Bahrain,Hillman,D00820,279645.57,4125537.17,2354413.70,5363512.99,67948.89,8011.08,12152534.81,74585036.27,552971754.89,29507702.29,761715.50,15123785.95,85532.73,38480.93,5387561.16,9320771.06,9907992.85,85460.18,7341408.03,5850008.43,5087988.88,7143198.20,666651835.83,66406.77
2000,1,Bahrain,Clark,D00754,741448.64,7089519.80,2976048.51,9905683.07,13577.29,5807.66,58465082.23,24378536.84,613437687.89,109147873.19,194182.19,58002950.67,525585.95,249669.37,2868768.38,1753878.10,7398470.50,70195.64,4535377.44,5421660.62,5255768.81,3708109.42,992234479.00,60036.49
2000,1,Bangladesh,Vermeulen,D00626,434183.89,788348.81,629178.51,667256.26,40099.88,3855.02,40310384.46,93828167.58,916618903.49,373258019.64,843835.92,45997161.31,293106.09,259640.82,5010642.91,9959834.31,8806503.85,63586.67,705325.79,7036213.69,7997486.85,3642258.74,133587096.50,49186.96
2000,1,Bangladesh,Krennwallner,D00023,414965.07,793173.01,175907.43,1979322.87,79204.20,7188.06,77122917.37,19046607.02,13314444.51,13092781.15,850154.02,4170149.01,853822.60,102226.67,5719381.23,9715575.93,7405984.77,92898.38,9818044.52,2699139.58,4324769.50,5480247.28,808976218.33,90542.53
2000,1,Bangladesh,Hillman,D00268,353322.44,5978105.34,1411351.46,7255597.95,50341.33,8078.21,4551110.74,99725125.12,383455611.45,87554963.58,251184.30,65223385.68,850296.39,749884.74,1013663.86,373539.27,7736464.24,99841.44,6759536.16,1177020.97,3725867.86,1631699.82,95256706.97,27352.20
2000,1,Bangladesh,Clark,D00597,13176.41,7880328.40,4183128.39,8654511.32,21284.32,6511.47,31002389.06,4871418.98,294776340.87,176475959.07,827879.71,172764625.58,818958.19,799260.16,8877310.08,7964865.52,263244.62,16602.11,5594445.95,9650488.95,4372543.05,9218391.51,128321089.19,85648.83
2000,1,Barbados,Vermeulen,D00611,903967.02,7972926.85,5888117.74,6337711.48,12625.50,129.00,22906168.38,12696524.23,713082146.35,517524026.85,888498.66,163854029.36,418814.22,87137.37,6952581.87,2665589.94,8896681.58,50735.88,2901466.94,2167988.70,9847373.90,5936853.94,471699278.61,36160.92
2000,1,Barbados,Krennwallner,D00354,43513.87,232709.85,219278.29,2462788.99,3850.55,6268.85,87723707.72,60535085.12,433355308.41,240887916.59,541418.54,128569571.25,628687.10,513228.61,1705439.19,6714860.36,1013669.81,9801.81,1902872.97,7250010.18,9900862.35,6523977.65,745778048.58,64424.20
2000,1,Barbados,Hillman,D00912,884339.24,9763097.73,187358.67,1083340.85,48115.22,9279.65,33144074.63,13206728.91,608962220.23,562386403.78,787268.05,129026504.14,747131.00,371316.09,3032118.93,3539036.32,3395525.58,16694.15,2654013.59,5663004.44,5341160.53,6735471.95,293862175.16,51548.10
2000,1,Barbados,Clark,D00332,933548.95,7945025.74,2401038.27,8814977.52,77297.46,171.72,67442614.49,10800111.81,679083415.29,69757773.14,174788.42,48168819.55,310756.04,144254.46,8717899.62,3575177.63,9741325.39,79505.21,1200192.64,5408080.73,2089684.77,9630655.36,60021764.13,58134.50
2000,1,Belarus,Vermeulen,D00328,181582.78,2559911.24,2117839.88,6384796.22,68111.61,6275.43,52645890.38,86876296.66,304535621.08,77486887.37,43891.43,36693225.17,719401.55,147663.91,8053408.03,905784.45,2352707.32,49716.61,7546246.58,1081951.61,6623074.28,3088738.09,948328308.12,74239.43
2000,1,Belarus,Krennwallner,D00911,726936.64,2719643.85,2529944.66,8640894.48,36388.65,116.44,56867276.34,26139249.25,996475504.29,67643454.81,155136.68,15820259.61,837153.54,555675.84,3677257.46,4686616.41,1819657.39,83816.54,7208416.69,5630586.11,9985488.23,6112767.99,247653177.73,40412.56
2000,1,Belarus,Hillman,D00959,327531.11,8111833.32,2302692.12,5228545.90,5230.72,6735.44,47300483.47,79835938.96,733934957.30,575582656.59,454542.98,281445599.52,56103.55,49438.89,7728109.58,808172.39,8530057.94,15054.53,2763264.76,2289379.21,9432206.40,2988358.24,981630721.53,27900.86
2000,1,Belarus,Clark,D00700,646639.53,4515392.39,931846.12,9582285.53,25424.96,9509.97,23800151.18,84605358.44,142217216.69,118923562.42,891461.08,20705453.02,806311.16,188786.32,998648.72,68932.58,6374803.31,40349.33,1252519.28,453999.15,4570842.83,3047525.31,178671060.65,93183.21
2000,1,Belgium,Vermeulen,D00384,868531.21,348697.58,193889.90,9281384.37,19612.43,3444.12,92917223.75,55986905.67,767546822.04,722289422.84,311215.86,677373331.26,576484.83,532618.00,8574170.47,6677703.69,5210806.46,39162.02,3016964.93,2762508.25,6200983.92,9984679.52,134361863.10,1005.05
2000,1,Belgium,Krennwallner,D00449,142671.60,2998010.29,1456246.55,7248767.95,58360.06,8806.97,53388825.59,27478447.64,30702.03,24009.57,528665.81,2870.22,188724.09,96631.63,6727120.88,1919407.25,5056700.99,3523.90,2750553.83,3164191.66,6911199.42,6877464.33,872751472.12,72319.52
2000,1,Belgium,Hillman,D00083,754568.22,4956379.52,1595130.32,7498178.11,90940.15,1818.24,65627505.04,66700660.89,439025897.08,304764222.44,43489.76,257532739.06,982083.43,935331.35,801469.55,8515687.23,5693825.43,54116.66,8351635.72,9106665.76,2941311.00,2310613.62,578940384.55,36009.01
