Year,Quarter,Country,Company,Department,Cash,Accounts_Receivable,Doubtful_Accounts,Inventory,Temporary_Investment,Prepaid_Expenses,Long_Term_Investments,Land,Buildings,Depreciation_Buildings,Plant_Equipment,Depreciation_Plant_Equipment,Furniture_Fixtures,Depreciation_Furniture_Fixtures,Accounts_Payable,Short_Term_Notes,Current_Long_Term_Notes,Interest_Payable,Taxes_Payable,Accrued_Payroll,Mortgage,Other_Long_Term_Liabilities,Capital_Stock,Retained_Earnings
2000,1,Anguilla,Vermeulen,D00934,270057.37,5964363.73,5305012.50,3455105.68,64399.69,3386.13,65250877.70,98878660.38,968503319.57,904614171.50,429366.54,508221416.30,642648.91,203921.89,2744863.08,9716497.37,6739311.26,23635.80,1542183.17,4313691.75,7314255.02,4177151.16,769051631.31,26575.44
2000,1,Anguilla,Krennwallner,D00477,329291.60,2888957.12,205638.43,6688699.70,93232.50,7058.50,6824985.95,7657646.10,241002814.13,65620295.81,789134.16,58781002.03,422042.54,272099.24,2309706.18,7986935.98,2633216.32,54296.53,3387423.62,6458540.96,3943838.20,294989.18,948989886.34,85147.07
2000,1,Anguilla,Hillman,D00975,846666.26,842945.61,804622.02,8856875.33,98597.42,7665.52,61309446.95,85421567.84,317431330.02,61136359.35,614978.23,1523756.96,415710.19,118936.49,6135240.95,7108524.47,6928279.35,33136.04,5270652.88,4302639.27,263043.90,9046728.33,927995337.93,74662.41
2000,1,Anguilla,Clark,D00997,348883.98,291882.06,202283.04,9250970.95,94820.65,5677.24,66074019.47,69656063.74,251158266.61,220960285.49,694493.07,88618312.16,66621.68,13093.07,246247.97,765520.25,4100862.45,82901.25,7678950.32,672319.12,2469219.35,6892901.40,252313643.12,27786.59
2000,1,Antarctica,Vermeulen,D00096,631961.30,5617768.03,305958.53,7306878.76,81599.30,320.02,36590712.90,98949608.48,312796399.93,57025358.59,527208.74,28795697.25,806050.48,616397.42,5475426.52,6235617.38,4374823.14,34022.20,9361006.89,593002.71,3150934.27,4301657.67,30933560.38,54805.89
2000,1,Antarctica,Krennwallner,D00152,247176.38,8911315.86,7341742.04,6842753.10,88967.37,3135.09,64840690.74,3443739.88,155415995.30,120106428.30,192012.31,60287190.44,83555.49,68816.67,3207631.36,3896077.64,5734274.64,9701.06,9457220.59,7161737.99,3747679.77,4883038.69,24901529.09,48717.97
2000,1,Antarctica,Hillman,D00885,400012.99,8977556.20,46838.23,9522281.38,58259.52,2743.05,58190414.27,17982926.31,151434843.56,128592954.86,194454.23,44298565.95,446308.57,197308.03,2046751.51,7584416.95,1248877.44,62191.35,3819593.80,7847302.07,8459752.22,3414004.81,731578478.29,91882.98
2000,1,Antarctica,Clark,D00062,292817.73,1963485.40,1127460.46,5743997.40,66871.37,2726.60,17601400.27,74791190.81,600007421.92,474897713.88,33586.41,278034418.15,602305.25,5750.90,4470964.47,4718183.49,5199007.05,21635.48,7023422.39,7018477.55,2789780.72,7193497.39,58944518.62,40119.14
2000,1,Antigua and Barbuda,Vermeulen,D00168,90975.29,8163489.62,6446481.97,5995113.50,74130.11,546.28,21566304.11,74719835.24,781179307.90,312606690.48,256019.53,70029619.58,924368.69,72483.51,5212955.55,3279011.27,1054315.29,12137.45,6057612.92,9241961.98,690902.43,1720807.95,952876056.71,79961.40
2000,1,Antigua and Barbuda,Krennwallner,D00776,555181.41,2455060.27,1394633.48,9294154.84,79852.33,4917.91,5446973.44,37589442.93,357087803.31,101283053.00,331371.63,32766390.27,873587.04,435062.11,5096221.27,4100997.76,6369482.90,78661.67,4667095.72,9642540.92,5327336.08,3225326.57,226505698.32,60400.38
2000,1,Antigua and Barbuda,Hillman,D00902,693171.54,5232014.38,3149382.86,513592.34,47722.15,5363.54,54928242.79,57231175.18,766829377.14,270218518.00,73549.35,26921446.85,143783.93,5554.18,3502464.78,3814371.29,4878356.52,96084.67,7527796.36,5147667.98,5815976.43,6700294.44,465405003.15,81827.89
2000,1,Antigua and Barbuda,Clark,D00490,254356.95,4450944.91,1048576.72,5461654.90,55090.48,4205.18,91852729.63,44002076.04,381515763.77,24498520.68,249938.12,5978365.40,669144.25,227936.65,2263742.42,3833033.33,1841075.70,95663.35,4864318.47,5601983.18,2023094.64,6019156.20,774948181.58,85206.99
2000,1,Argentina,Vermeulen,D00277,633610.69,9860291.45,992792.54,6257588.91,53905.20,2948.83,8738445.27,99995803.24,178653646.28,92762069.77,71362.34,22165740.14,518482.80,314833.04,319471.04,9067708.28,336951.79,38116.54,9871094.57,561887.04,1288952.80,4564296.17,110696799.35,88202.08
2000,1,Argentina,Krennwallner,D00470,626505.36,9176559.35,7526274.52,3377426.58,22455.67,5958.23,53741644.16,2866300.61,402654710.54,240474317.66,310043.82,62054588.52,961998.08,145840.68,7535117.23,2970555.95,1673555.59,44706.37,733105.55,1693022.04,1688847.54,7478111.10,330891003.84,16341.39
2000,1,Argentina,Hillman,D00256,99845.62,8017114.20,4968143.37,2673957.60,68342.93,3311.91,52101594.99,28605949.82,127526888.30,3932480.08,797965.32,3118516.53,408629.43,298423.48,9593265.09,385441.29,2549393.18,30798.88,8874063.12,4108075.46,1847748.55,5792615.29,640288753.18,57653.62
2000,1,Argentina,Clark,D00939,330713.47,2283560.56,1151479.08,1203745.91,99421.47,7869.60,50707036.38,69173670.81,397701116.76,66273359.71,492518.07,19144817.91,955210.37,338596.26,7661293.12,6303847.19,4108592.77,61059.65,5337873.19,598706.72,5769140.30,3244458.80,436225068.43,21339.76
2000,1,Armenia,Vermeulen,D00101,565122.55,1008885.63,277104.03,5394018.14,69539.60,1798.20,75086392.05,79701070.86,862153118.32,216913716.72,221566.41,159094917.74,135346.37,120062.99,7047310.77,7324099.96,2485588.06,91712.85,9119310.29,1324241.76,5205188.06,1458544.54,784518432.93,48249.86
2000,1,Armenia,Krennwallner,D00957,18260.34,2195876.36,1241698.58,4149931.93,42855.49,9873.10,64750680.50,74331488.72,403826137.32,296958304.05,621394.29,269101602.39,39171.96,24504.66,9150050.13,1820147.35,3318879.77,49010.90,9504299.10,5379640.37,1285692.52,5058032.66,298159732.07,85176.62
2000,1,Armenia,Hillman,D00328,31672.35,8785233.67,3008943.80,4387827.83,43684.56,7494.81,75723729.43,94295851.69,98025644.84,33190184.24,18409.69,12949826.20,479475.29,319838.13,713338.76,5381717.85,5161842.01,92905.08,140024.98,2315038.17,8184167.38,9985653.48,824340735.05,62961.74
2000,1,Armenia,Clark,D00698,365360.61,3795124.17,1293955.42,1424453.13,23813.96,1613.62,84417341.54,70737057.91,729299000.09,316953536.25,296031.80,16200084.08,529146.50,176913.39,1669084.11,3902462.47,855396.04,99268.16,8237417.34,5744747.27,4602401.59,8249982.57,219608153.60,46183.99
2000,1,Aruba,Vermeulen,D00138,882342.65,9358881.93,8918709.90,6336031.30,13044.46,1479.38,55846929.17,47475151.51,893166071.16,211733789.53,674330.90,37042070.42,114838.36,5469.12,7897458.65,1572721.46,6443451.28,90785.60,7537315.01,2192585.92,1577491.04,2861911.90,816959748.51,70580.21
2000,1,Aruba,Krennwallner,D00893,659955.07,2522923.38,1857772.85,3216223.91,35927.71,8511.92,53688475.63,28018781.46,915054020.19,502532538.78,641304.40,57919778.32,47938.65,30311.03,5018764.00,7847485.71,457640.13,39991.22,3329997.48,7742519.22,9490371.94,4878885.24,85486867.45,42296.67
2000,1,Aruba,Hillman,D00028,699544.92,6234901.78,5413421.60,1061800.01,56768.69,3095.04,42742028.38,81886549.97,55052826.82,28715063.36,244336.32,21900353.70,779589.21,719132.88,5456370.94,5190309.68,4888208.81,37864.71,198349.94,506705.94,6442812.95,9987102.42,338535475.73,11884.31
2000,1,Aruba,Clark,D00507,578991.59,5607799.65,3520879.80,607512.04,76184.42,1794.87,2477126.96,24170033.91,653021772.35,633873772.22,531410.42,427716732.62,207680.66,19919.93,2620334.56,42830.11,1019097.47,46853.82,7420700.21,616431.81,3883667.99,8419332.28,785061086.08,63264.73
2000,1,Australia,Vermeulen,D00843,604988.04,6572270.34,897274.84,4694460.32,74003.72,975.33,34088887.16,33095622.61,751070714.30,173547608.85,902725.25,24170830.71,707035.50,652822.82,6577795.95,1819287.30,4569861.77,70635.07,5706694.85,4649556.44,2596918.12,3225105.25,574663688.59,2539.42
2000,1,Australia,Krennwallner,D00839,455978.33,4292855.15,2260027.87,7087310.29,89625.45,9382.69,93168418.80,51759255.50,113118551.60,10319889.27,245879.71,7772896.61,555743.95,358690.10,6427834.87,4535250.29,3127014.49,61449.91,3594312.50,6565444.96,9538416.72,4972911.89,535883832.09,6765.91
2000,1,Australia,Hillman,D00544,706944.09,3828661.32,3281455.46,9075396.96,49915.74,8098.32,94621925.12,90882607.34,599374360.80,131880065.51,513896.63,13809925.98,622876.01,308158.43,3315148.48,6477182.71,3319417.01,23010.76,1852831.86,5111315.45,8186535.70,8753024.71,436009636.37,38500.40
2000,1,Australia,Clark,D00255,528842.70,4497409.34,2241840.50,1906406.53,97311.61,9988.10,37760292.97,64436267.18,939863030.99,191414676.66,770429.40,79614405.49,769752.39,746164.29,9942199.42,5073811.94,2208331.53,43176.12,5232427.53,7586451.36,8207563.15,9572836.42,807704813.88,3119.29
2000,1,Austria,Vermeulen,D00444,332635.16,7516683.56,3181477.56,9676797.24,6991.21,7832.34,48535189.21,76078724.01,534541857.14,224562982.04,156820.51,76471138.33,347547.40,147765.71,1146157.81,7892177.06,2217061.51,94088.23,1233081.57,6636841.79,3918477.42,1061919.10,542526639.53,59987.53
2000,1,Austria,Krennwallner,D00345,541031.22,7054741.88,4139578.00,194190.69,81090.39,7852.87,7263535.76,75841653.00,956090558.85,920555175.51,608056.62,205751464.07,231126.09,51532.18,6835131.75,3362259.13,7655368.89,22768.07,141299.03,7151552.29,1637323.36,8813427.24,132921379.92,69479.84
2000,1,Austria,Hillman,D00161,779261.17,5180886.62,4155003.30,4387917.12,1228.38,5332.43,57730198.69,2210046.46,283789327.56,44848388.78,948556.76,3954832.56,918299.25,238285.43,1390092.02,1833613.47,8568853.54,26256.23,2197975.19,2358723.01,440087.93,5098645.51,629043099.88,72282.79
2000,1,Austria,Clark,D00588,532783.45,7191440.59,2562515.57,9358602.21,81014.26,4286.78,69464377.87,42802973.86,997891322.30,29062256.39,422120.37,10698140.41,512737.83,442044.25,1455338.24,5707861.12,8368886.48,41949.75,1540579.87,5987334.90,6652722.12,9980669.95,685703390.66,47442.73
2000,1,Azerbaijan,Vermeulen,D00495,943856.31,473580.49,255010.95,3499498.79,86095.99,1056.33,98693918.91,86983851.61,461999399.23,207224210.77,42181.46,62285963.68,544260.08,336218.67,3269046.22,982141.06,1292986.88,89743.62,5064164.67,9209659.04,591281.35,9841505.77,735227958.50,53786.93
2000,1,Azerbaijan,Krennwallner,D00879,860326.74,9870619.86,5944520.70,30261.19,50325.64,7169.05,27046797.03,2873638.46,543618749.25,411112981.10,338092.39,195007149.43,82538.15,46603.68,845466.13,3761337.07,4297082.87,40573.87,2370259.20,6070599.94,9039041.47,9217332.28,72460640.25,8884.79
2000,1,Azerbaijan,Hillman,D00286,543092.41,893131.56,867931.17,3184724.97,66349.37,108.73,26567976.75,76035349.63,513326306.64,357992469.83,469228.45,52076058.01,819638.76,263910.09,3504437.05,5234434.64,527838.39,66804.04,4362728.55,9546901.13,5333751.92,4190835.19,470323268.78,43442.08
2000,1,Azerbaijan,Clark,D00825,840783.14,5671662.11,5011067.48,8984878.59,31653.68,6052.70,14494726.60,26723458.07,801697517.31,627110834.70,800714.39,318931542.66,280211.05,128274.73,8669666.28,8854895.00,5602359.62,23400.68,4221555.67,3266855.87,2897545.62,7762232.83,838163029.07,88956.83
2000,1,Bahamas,Vermeulen,D00522,948735.11,2794329.19,1985563.23,6231557.15,12294.13,7823.76,30908515.01,58313558.32,497649986.29,378682190.99,208732.80,363492996.44,568234.67,372710.56,4756437.54,4921471.80,2649666.05,85003.84,5564265.48,9691294.63,2462278.50,5504975.26,27067752.08,2353.32
2000,1,Bahamas,Krennwallner,D00937,618654.19,5041313.96,2770192.82,2005405.35,80713.56,5196.09,5249300.59,81292290.55,642170422.39,111887650.31,612468.23,7718446.57,667115.18,360344.12,1128405.35,1544077.06,5893511.23,94247.78,1300259.54,392517.99,339668.91,6242988.61,112494145.74,72519.45
2000,1,Bahamas,Hillman,D00301,780626.48,542449.56,196343.64,9977450.34,34449.00,9745.45,22536819.90,18108834.51,820844178.46,552313760.18,282434.10,220822513.05,375974.47,335357.18,3187515.65,6391737.42,335472.88,13606.68,6981106.53,8230054.37,9324436.17,702500.85,706368554.71,69953.71
2000,1,Bahamas,Clark,D00334,123821.56,6392505.90,4723013.53,9513230.64,25.36,6770.36,14257053.91,25770876.04,173146114.18,46106601.40,892957.63,3354050.53,752866.03,139124.88,3306511.29,1213518.12,1474694.19,679.96,2379364.22,6833162.25,840760.32,3032236.56,185786956.20,17446.19
2000,1,Bahrain,Vermeulen,D00262,933820.06,3486738.69,2949994.41,2451510.82,63902.40,6689.42,90391233.69,36599692.55,662287072.90,581893367.44,100456.19,118706570.03,651215.09,328151.96,9201239.18,8131798.97,9467432.36,77166.14,2429717.11,1178827.93,6378728.98,6925905.64,368100786.51,38654.19
2000,1,Bahrain,Krennwallner,D00762,421412.72,2340123.42,2113142.25,3964384.76,59548.30,1737.32,36021949.47,92353509.00,511845101.24,383909854.55,594627.96,101482183.64,718428.79,484400.92,1801161.07,1046030.26,8532155.35,92582.30,6068315.60,3235400.60,4186347.32,637035.78,749015303.05,10367.78
2000,1,Bahrain,Hillman,D00168,630909.69,6189222.58,2698277.55,839017.42,92013.58,8295.17,7368815.00,30901670.60,694802816.30,510867220.25,909271.80,352609621.13,52916.37,12021.72,1733081.51,5842526.07,3130945.45,98094.51,9538359.49,6946490.65,9096229.03,3995872.96,758856020.75,54909.49
2000,1,Bahrain,Clark,D00499,380687.12,8929261.41,3365750.62,2203198.27,89999.42,833.02,40201425.77,62930184.54,177574779.45,10908996.37,208121.95,3440414.51,284221.04,226395.57,8433561.78,630987.13,6494370.85,61117.44,7148189.64,8076652.10,742410.56,5965026.44,39045270.23,16607.36
2000,1,Bangladesh,Vermeulen,D00508,190538.04,8056513.36,2201140.01,9452342.86,84143.46,8100.83,19750545.06,92202673.82,842213982.77,10739574.16,646370.86,9189718.66,240009.54,85040.94,2783817.16,4765659.74,1273032.67,16571.21,4875769.76,9218980.30,4820052.95,225660.64,585598309.34,65641.85
2000,1,Bangladesh,Krennwallner,D00536,584753.40,6816565.72,926287.99,1336234.02,44446.32,365.61,61809861.79,92934950.32,807687043.56,328482223.20,816270.96,66390502.63,180408.44,4025.72,6356094.49,2963046.71,3377977.87,73583.75,9905764.95,2821245.91,5102252.56,2840176.57,777313444.18,12732.76
2000,1,Bangladesh,Hillman,D00379,725666.27,4688878.95,3546342.51,6406676.41,70330.93,8821.58,26495859.25,21898661.75,18939672.07,14804046.40,969407.38,2110663.89,265853.07,77744.39,8371252.31,4514305.46,8128578.63,22530.04,629590.02,4222043.61,3059615.80,3843381.74,118024145.90,76895.11
2000,1,Bangladesh,Clark,D00397,737389.19,9891397.18,7723785.85,3876337.09,95990.40,5555.04,77720542.17,15839748.08,876356863.79,20157866.29,888605.80,13117828.45,294516.53,66096.10,3006539.52,5482844.37,7089455.08,7606.93,1830136.82,6227985.84,6908024.57,6104661.61,840604516.29,27698.74
2000,1,Barbados,Vermeulen,D00821,349806.75,4424617.29,3583110.53,5164330.84,30565.50,2582.43,3338594.20,51082539.93,470185353.17,296168671.68,473490.82,128367146.51,998427.34,631407.46,4451604.60,1524274.85,5155331.77,81515.40,9473653.74,4951317.27,2395674.72,5564134.42,995699988.37,60946.68
2000,1,Barbados,Krennwallner,D00178,953108.25,8265222.31,4049337.78,6289841.71,56915.48,9157.50,62080337.15,50430082.18,418940138.41,29065377.91,933065.36,26189496.19,370616.40,314850.62,5109074.16,719293.92,9941122.34,2597.15,1993871.58,9266164.66,8641177.86,9580653.47,842870900.25,25894.30
2000,1,Barbados,Hillman,D00081,296367.06,7641731.88,3955232.43,9540147.05,19828.03,5957.64,7375039.37,60659862.90,618500382.30,12414347.08,27553.76,1232111.17,17859.74,8152.07,4266410.96,8254902.43,2662338.66,57552.18,842764.32,3416012.20,5774476.91,5967390.34,173719031.96,93973.88
2000,1,Barbados,Clark,D00238,555678.96,8218539.86,1455616.63,2147903.89,90472.62,3868.72,14058340.71,54636925.56,553339198.16,325990275.26,756605.38,188594408.88,440706.98,295907.30,6486722.05,3355221.70,6454463.23,11752.74,1842203.35,3369172.24,3834465.16,8425824.66,661917991.39,81630.18
2000,1,Belarus,Vermeulen,D00856,29469.62,2445830.89,115493.56,9568383.19,32755.18,3749.13,52525.92,30054618.94,361466423.05,335804681.59,827070.49,58486618.33,387381.07,303660.64,8983036.04,2383138.92,7974330.54,82750.47,9734786.22,4952611.69,4799426.57,3707863.51,598947457.40,52527.90
2000,1,Belarus,Krennwallner,D00862,138037.83,6457534.15,2020734.53,6922758.17,95230.87,1225.88,84628692.76,90775378.24,984747684.21,215197881.20,639348.19,198685304.18,756007.03,678521.89,8272768.88,5008008.12,8269127.25,67569.21,8363365.92,4682776.95,4661984.92,3005088.32,343221185.84,85986.05
2000,1,Belarus,Hillman,D00498,587044.99,5016893.00,4266380.19,4148480.62,75421.77,2797.32,17472962.31,38286529.62,686384653.47,68061865.65,791728.30,19474168.18,653484.68,343384.37,4427455.75,7335325.03,8353515.21,70279.28,1606366.01,2866580.05,8938459.65,937432.25,945330953.08,76850.22
2000,1,Belarus,Clark,D00774,576887.00,3837515.45,1621784.47,1122060.35,19496.23,7764.51,37579420.06,19875269.97,893774240.74,201666167.45,136455.67,34136291.13,231464.67,16451.33,553491.45,7219234.38,9564587.19,63353.67,1483076.97,470947.76,1387985.57,4237861.68,27945753.53,84747.38
2000,1,Belgium,Vermeulen,D00188,872134.07,1381755.14,880028.35,6674865.12,74599.63,8850.30,59743721.67,79005997.66,403528840.16,383580189.80,259691.02,199915907.24,815160.61,417674.18,6637922.70,1237299.54,4726649.94,92893.19,7772460.76,3380561.03,8340163.27,3511335.14,535503671.49,87113.82
2000,1,Belgium,Krennwallner,D00165,243498.87,716974.89,20392.75,9738120.68,30508.95,7060.05,47252972.02,34321291.12,516449414.45,229955267.53,654601.09,99530716.51,183.12,115.53,5052604.29,1918695.63,7535957.68,70017.85,6589154.53,5707774.70,8692315.67,411349.80,842953605.70,54113.28
2000,1,Belgium,Hillman,D00673,610592.50,1871855.96,1456090.45,7928475.99,81005.57,3295.24,65405252.88,63752036.20,735097040.15,137392018.27,355340.58,5229569.84,900754.94,871377.27,87237.86,7045657.81,7504885.85,28740.05,2253519.17,3908194.84,8231259.94,6703759.68,449586915.23,72965.86
