Year,Quarter,Country,Company,Department,Cash,Accounts_Receivable,Doubtful_Accounts,Inventory,Temporary_Investment,Prepaid_Expenses,Long_Term_Investments,Land,Buildings,Depreciation_Buildings,Plant_Equipment,Depreciation_Plant_Equipment,Furniture_Fixtures,Depreciation_Furniture_Fixtures,Accounts_Payable,Short_Term_Notes,Current_Long_Term_Notes,Interest_Payable,Taxes_Payable,Accrued_Payroll,Mortgage,Other_Long_Term_Liabilities,Capital_Stock,Retained_Earnings
2000,1,Australia,Hillman,D00434,527364.33,7538723.70,7294165.49,4574125.95,57809.30,4586.66,43862137.73,49025758.27,696771763.74,377390682.60,49939.12,296301036.42,505227.65,8991.86,4279913.03,718747.80,3038857.94,90649.65,4549595.83,9110562.86,220140.21,3578575.70,106793242.67,16131.28
2000,1,Australia,Clark,D00185,730416.33,6617755.45,4585709.74,5244535.62,7886.89,5342.40,33954017.01,33022943.50,907341998.70,731837921.89,283661.01,100912912.95,933256.95,447067.38,781449.47,6569554.82,6037554.29,32911.08,5555783.96,8839251.95,2015412.37,7663056.16,188234144.64,41609.02
2000,1,Austria,Vermeulen,D00494,535741.74,7018392.88,5200505.02,8517037.71,9026.60,1938.98,36086145.11,7975445.99,676834715.26,491725563.21,922974.46,79880695.76,753799.48,55249.96,8456868.72,5126764.52,4347081.30,9925.70,9967034.29,6546074.83,4075787.23,6803379.87,448769843.58,36999.02
2000,1,Austria,Krennwallner,D00093,939906.06,8960532.62,3372230.96,4303857.68,60335.53,8920.24,76150835.46,58409578.59,450703757.61,213500412.37,975558.08,21710411.77,159941.57,141359.92,1948993.80,3833533.77,5586008.89,44727.42,8627935.66,1960836.16,617297.98,7431975.50,573060272.41,66398.66
2000,1,Austria,Hillman,D00944,819493.19,5489170.75,4135018.37,801010.55,93049.24,5593.53,46169800.98,71477917.18,510550089.39,232965738.84,527841.29,33395928.64,53780.29,47381.21,5281075.83,6732331.88,172242.14,15525.19,868060.74,7635225.95,2741154.35,3187615.27,182259650.65,11535.67
2000,1,Austria,Clark,D00922,852678.69,7616087.16,4794601.08,5639044.97,30002.54,7260.65,11295850.42,52369775.59,218713850.83,51836417.64,474739.61,47666391.86,167177.46,163905.25,9101781.25,8159761.26,2991591.33,56555.34,7594498.52,9346897.59,6942448.83,2946991.90,342184834.08,16802.20
2000,1,Azerbaijan,Vermeulen,D00907,257508.63,9201647.58,6953304.41,9089507.17,28328.99,7809.90,85483979.06,17072429.55,573639853.38,388116559.58,582929.72,57241433.55,445026.50,132217.29,6711603.10,3124131.76,3590603.37,25007.53,8691103.51,7426643.93,7014260.92,8001716.97,183037056.03,7242.22
2000,1,Azerbaijan,Krennwallner,D00410,713177.71,9555106.47,6470495.90,7354924.83,19385.39,5725.49,3747754.51,52358436.79,951499483.39,744460928.71,977681.03,570132795.32,440752.59,262693.71,5684616.47,7988193.91,4160477.20,25063.37,5473799.82,68539.85,1864145.23,4983854.75,790155911.85,38491.37
2000,1,Azerbaijan,Hillman,D00791,11790.43,5378372.70,435766.65,5162234.42,47289.56,3851.04,7249148.88,79019294.51,528931823.28,470173387.98,786686.13,304827671.15,390313.46,9935.81,4108459.89,7325066.43,5326574.66,62819.42,9920132.80,4447118.18,5776945.48,4971655.96,557969817.58,65493.24
2000,1,Azerbaijan,Clark,D00202,99286.33,1237788.14,887957.77,1873449.92,29980.36,263.31,94596385.33,52518480.04,586255166.99,182629148.46,944301.39,108896408.46,897938.69,434501.93,4356555.07,863784.51,4086632.85,329.91,5108022.63,8239306.95,8112908.35,801917.90,44311547.32,99382.91
2000,1,Bahamas,Vermeulen,D00329,598705.28,3529428.65,2582396.85,345858.06,14350.52,4989.03,81664983.76,11846618.30,770701594.33,499963557.72,67751.84,424291203.78,8436.55,8029.52,5699014.88,1785582.68,4939130.90,75772.41,1785224.83,8884731.36,2052619.22,35317.13,570163345.80,82348.63
2000,1,Bahamas,Krennwallner,D00113,320760.15,7732266.98,3592204.53,7942243.82,21527.93,6526.64,2569185.83,94233973.43,771066666.99,261229487.83,347750.26,176201607.58,543537.92,5945.12,9272818.21,3782852.40,7152887.25,40704.92,9722893.34,5991701.06,7219428.37,1946322.80,113990776.14,4584.16
2000,1,Bahamas,Hillman,D00039,772452.88,7501095.64,7193386.27,9857340.99,28013.81,2148.87,20236316.12,46240400.53,365897513.96,84427297.78,806766.21,73853832.75,841965.92,595479.63,2233687.19,3512323.79,9946232.79,76882.78,2417772.96,8896010.46,4161564.55,9270136.32,670458648.99,73725.39
2000,1,Bahamas,Clark,D00179,60784.21,3671049.02,2387174.47,4264862.27,24340.36,1765.22,36401886.30,75774238.59,595137028.60,141999666.19,248529.48,107586257.93,584769.89,271986.08,3405927.99,1352387.32,4440629.84,92667.59,3753491.38,272415.21,7061961.05,2776750.80,729611127.45,9990.63
2000,1,Bahrain,Vermeulen,D00511,627733.28,5727244.32,3087344.44,7978162.75,65935.88,9322.25,98142776.40,40578549.52,752209857.59,168911567.83,70705.07,49552431.64,537141.81,307539.28,3701415.52,384693.59,6561496.10,78544.92,5665216.83,2907807.18,4577045.03,5849015.93,908721678.48,48557.79
2000,1,Bahrain,Krennwallner,D00265,559302.64,6901537.41,3764488.54,8475428.13,90025.50,9802.63,37778617.07,35326586.02,488155384.70,200090516.37,616954.11,24039830.68,328431.14,132691.90,9877453.84,845923.15,2599277.82,4229.15,4148472.24,8327214.09,4309535.03,7229710.64,725398533.33,793.17
2000,1,Bahrain,Hillman,D00848,166690.57,5602109.16,3481531.18,6168462.47,88066.40,7522.23,69585661.53,10844613.80,977097239.43,967906327.61,257520.45,257412388.68,670255.73,190727.50,1773882.66,6988948.51,5798186.30,56023.12,1856442.59,7759788.84,9619120.92,3492068.11,229054044.57,78546.27
2000,1,Bahrain,Clark,D00167,917594.58,1575822.71,363131.92,9050028.03,24440.56,6508.96,7861957.84,57031977.21,4693964.65,69795.27,771916.64,52971.63,185032.65,184683.30,9364556.67,4906580.43,4907029.74,53504.09,869705.83,2189362.05,9778860.96,1147013.84,730067971.73,36717.54
2000,1,Bangladesh,Vermeulen,D00108,263434.79,386954.49,266759.59,3438918.09,88905.05,2408.19,4678341.68,24031240.65,129287001.10,4363189.83,547038.96,996777.87,931411.80,283781.08,5425925.05,4451959.37,2020083.67,84190.77,9353099.79,4324553.20,6321721.61,1164560.93,541668723.70,97490.77
2000,1,Bangladesh,Krennwallner,D00802,722084.98,2798050.07,1540569.22,8744951.66,65642.50,1189.23,68547918.75,77812281.38,70262685.82,54245277.39,750829.90,29842617.65,539483.90,280668.84,5260036.62,7348852.95,1849929.68,29258.67,3031732.63,9826376.19,6167364.64,1740197.93,543754086.80,38422.63
2000,1,Bangladesh,Hillman,D00981,413076.28,6551324.86,345997.93,4871507.52,91989.72,6978.03,57319179.89,84112394.61,6394709.90,4514247.03,383102.30,1498607.03,500188.70,345602.92,4381741.17,5300901.06,9400336.89,21647.37,7634287.65,3257501.43,4971849.55,3693375.13,707590067.81,83709.81
2000,1,Bangladesh,Clark,D00496,204714.76,7675505.18,4328898.58,1258602.59,92651.95,572.82,51148259.53,41249229.09,744347850.04,360211838.92,844587.37,180710638.85,623230.95,272427.38,3348594.04,8498350.23,4990510.69,8989.90,1122917.56,3396322.16,6595748.64,50246.62,377894068.83,57153.77
2000,1,Barbados,Vermeulen,D00448,105421.34,3686627.93,1260902.49,1977039.58,96545.84,4698.51,68051765.31,46490550.45,246599126.24,215437159.23,227321.70,5291396.23,408771.24,169948.80,7487620.63,7010780.33,1837613.29,48354.41,1823590.98,8775210.03,2975691.64,7521136.13,863287508.97,82550.83
2000,1,Barbados,Krennwallner,D00385,660335.41,8794756.32,8444281.68,5722926.63,2664.52,36.98,18078132.18,25114698.85,242801162.52,166283249.12,534685.85,93794746.74,894291.65,635595.55,8802047.02,7091567.72,8203774.81,83672.15,710831.17,2048376.47,6113505.15,8319268.11,238077484.33,70492.46
2000,1,Barbados,Hillman,D00452,868863.21,2518426.69,191384.65,4621131.17,32740.16,7083.56,64554984.88,22775456.31,234792147.76,121779760.39,998605.74,33348554.72,960844.09,3243.71,9293055.67,1005724.85,2375596.01,94542.01,457809.26,1153255.92,9273017.91,8940335.70,878229907.02,36483.07
2000,1,Barbados,Clark,D00701,340281.77,7407989.77,7001808.88,6426267.53,29417.50,4081.87,99821982.98,96073477.05,825348594.61,462260976.35,173971.99,165908491.20,433054.38,239244.03,8944790.85,765841.47,3323367.52,34715.91,1371215.47,3986833.39,6343349.76,1776502.53,535589193.15,66834.35
2000,1,Belarus,Vermeulen,D00560,152430.01,6048843.33,1730917.09,6781807.28,24192.75,948.42,84324990.74,26186681.24,312998735.39,32122596.26,524408.77,16782869.13,903816.70,299885.68,4839275.73,4463371.88,9880289.55,40389.26,5411459.96,9624402.03,3302151.34,5483393.68,354228773.57,75454.72
2000,1,Belarus,Krennwallner,D00340,9809.77,9594039.47,8411168.75,2019977.94,88213.86,8762.79,22068162.33,43122415.14,237210922.30,31071776.36,844999.85,19733478.40,833744.34,832618.55,5734568.63,4213420.58,381535.72,70227.77,1441296.82,1434459.70,2467788.17,5588458.19,67629671.97,90978.35
2000,1,Belarus,Hillman,D00590,726155.30,4254159.46,3102762.50,5248826.48,48053.52,6009.37,25359364.25,87462869.03,454673871.50,440945635.07,232598.17,329498583.98,831893.94,824731.88,221180.71,6263085.27,5572123.09,65284.80,3454842.16,5437570.24,3757796.66,5005976.27,363411567.40,92181.25
2000,1,Belarus,Clark,D00814,764121.75,4658064.98,2932335.86,3297325.23,88671.92,7109.14,66397439.94,75639949.13,316816187.09,171190610.67,599753.18,98668609.87,333014.14,116257.59,6995996.24,4825408.10,9636514.53,82019.19,3466891.02,9830171.21,3226605.06,9353656.98,954227401.06,15413.79
2000,1,Belgium,Vermeulen,D00410,98873.16,1516492.23,480705.81,7802150.46,73050.88,2997.04,77088707.78,39441448.30,601938769.59,286107132.38,471549.91,129473085.49,393147.47,689.38,3402628.87,787393.81,7118637.15,4367.01,3781745.53,1618814.36,8558478.20,6161039.91,660407416.02,17390.61
2000,1,Belgium,Krennwallner,D00856,90775.36,4194851.32,918713.35,3186948.20,15614.22,764.68,8246572.12,70601295.05,821542417.19,532193489.23,612603.79,522742816.09,423682.65,305548.55,2430251.39,9112041.62,4428372.80,69393.86,2567895.12,8177592.99,7274726.65,4098875.91,677261515.83,33196.33
2000,1,Belgium,Hillman,D00656,22700.50,5504022.14,2782351.08,3373031.22,60106.49,3374.11,75309211.42,9344419.76,365807577.70,53688934.77,223176.39,5934461.66,17726.55,14828.24,4946867.81,8443397.28,96857.31,75624.60,8425788.62,6248400.13,6148520.20,6018655.63,119439725.84,99566.07
