Year,Quarter,Country,Company,Department,Cash,Accounts_Receivable,Doubtful_Accounts,Inventory,Temporary_Investment,Prepaid_Expenses,Long_Term_Investments,Land,Buildings,Depreciation_Buildings,Plant_Equipment,Depreciation_Plant_Equipment,Furniture_Fixtures,Depreciation_Furniture_Fixtures,Accounts_Payable,Short_Term_Notes,Current_Long_Term_Notes,Interest_Payable,Taxes_Payable,Accrued_Payroll,Mortgage,Other_Long_Term_Liabilities,Capital_Stock,Retained_Earnings
2000,1,Albania,Hillman,D00505,403806.24,9010361.98,7344138.86,387799.79,50834.06,283.09,65939588.61,31534760.69,510924911.33,254842221.36,309048.09,130050221.26,493196.87,102725.92,4542016.15,5917147.98,995011.36,7251.99,9764947.93,2538123.90,5959779.59,3321482.26,256185129.43,90642.46
2000,1,Albania,Clark,D00662,40439.61,5740363.21,111707.10,8801839.25,92221.02,4006.82,75801750.06,57132507.02,950507008.40,833911943.79,801205.34,120096293.47,517805.74,303682.88,4675950.12,8869685.28,6223838.53,80888.48,7993204.46,96396.14,388374.65,3309353.69,791234690.57,29416.36
2000,1,Algeria,Vermeulen,D00413,758524.04,2355547.98,1935783.46,3885514.90,81964.09,4528.82,9419924.96,32492601.43,981338673.01,638252828.63,199961.43,608896262.39,491596.24,187270.70,4978189.73,4688779.97,4611397.46,2474.06,6415435.57,3125556.78,2142144.62,3261076.18,658526134.27,82535.79
2000,1,Algeria,Krennwallner,D00827,410604.06,3122665.96,1829182.77,5017052.71,77971.31,5614.72,77409346.16,48760674.72,447434981.05,224450279.15,132039.68,85278589.61,127451.11,71545.60,2998902.97,7140301.36,6746028.92,74185.03,4117668.22,1670210.43,6072455.29,1059554.95,299934697.81,62523.73
2000,1,Algeria,Hillman,D00705,925524.31,5062186.66,1359402.54,453201.39,3037.31,7642.79,3363482.57,309241.76,334780847.02,265584670.33,778396.24,222054109.06,492817.54,102042.07,15291.81,1800886.31,6453316.22,57185.76,341219.87,9314964.16,3399268.62,1779836.16,627536781.23,84501.41
2000,1,Algeria,Clark,D00936,200624.83,1069325.90,1029724.08,3583999.40,71076.19,7953.79,35389208.39,71212765.93,953820772.48,317469646.42,780889.24,231979353.63,41849.34,39968.11,7870190.51,9218829.78,3139433.53,90393.09,5626240.58,7748826.22,3965458.07,9021492.93,275533323.45,56428.53
2000,1,American Samoa,Vermeulen,D00090,454498.10,3691480.01,2029317.74,5596752.53,40386.23,5916.40,69304098.35,69535085.81,133899722.80,105638643.49,673009.07,85421467.43,372574.89,256565.89,5878420.74,9008574.37,1335727.45,74942.49,1108763.83,8152917.17,3101677.04,8777450.37,209722843.74,67065.79
2000,1,American Samoa,Krennwallner,D00844,178593.49,233969.91,8007.32,7086892.82,83322.32,2307.28,58039180.12,26070944.06,85913975.64,1425605.14,523088.65,916488.34,148706.97,34322.24,3986359.47,6935596.37,7300707.72,41347.99,666788.45,5193617.76,8524141.28,817501.11,903526379.08,16616.84
2000,1,American Samoa,Hillman,D00823,937377.88,5493575.81,828520.85,9940230.60,20861.74,2399.03,16918978.38,54543650.02,724075792.32,108092801.31,389157.63,88356865.02,234076.96,53257.37,8476939.67,2975861.93,3566979.03,29744.80,86592.46,8639233.05,8274443.42,8882276.89,817910906.86,89352.98
2000,1,American Samoa,Clark,D00657,662997.30,9747682.98,2575428.13,4586863.63,28365.12,1354.69,58779058.22,35786432.75,657456062.39,163564116.17,571571.21,125530782.26,103477.06,26864.68,2836661.90,5594622.39,2788766.37,46214.75,1195540.56,3595412.22,7798248.17,8421378.61,630288583.98,55423.31
2000,1,Andorra,Vermeulen,D00419,268105.31,3532242.39,153771.66,7112301.49,53797.46,2382.30,31337430.56,41931664.89,453585986.92,242966340.02,520576.94,116704356.53,392397.32,243777.22,7183682.76,4938196.20,4415346.06,56274.82,7599189.09,1536228.29,5210744.34,379435.55,327802913.37,67438.19
2000,1,Andorra,Krennwallner,D00982,895651.52,3553766.37,1242577.57,7724855.34,8990.79,8892.84,13830242.11,96822202.29,400639583.75,323192730.85,416311.34,265482902.30,85740.76,11651.42,339598.36,1873642.29,3347391.98,22692.04,1923988.56,8731995.07,5881417.05,9614460.33,80288420.46,98993.66
2000,1,Andorra,Hillman,D00842,721736.40,8871450.03,808647.16,9918675.42,22358.92,5144.98,25798108.25,12637141.42,86563942.41,17059905.66,393611.10,2163546.58,661196.16,138627.05,8068765.09,7410704.64,1781870.91,13532.41,9265440.20,426813.87,1712130.88,9311644.15,414376064.16,3668.18
2000,1,Andorra,Clark,D00511,601383.02,4312950.86,2013962.82,3548995.93,86173.89,7585.32,46031289.35,70488883.73,790107602.13,301749726.47,631282.69,164559806.94,810995.58,303715.89,5530463.06,3230426.55,2627836.85,73923.00,476134.87,5306771.96,395122.48,5977315.23,585373735.32,10766.52
2000,1,Angola,Vermeulen,D00786,621921.42,4719083.26,798794.48,1346425.31,22884.94,4131.86,57453609.14,47832656.04,167057206.87,12235446.00,161403.50,10438029.49,790402.90,163583.71,7328644.27,6833685.74,8020011.55,21295.11,4438040.97,1957440.74,5782098.13,1586783.07,309049427.10,66944.05
2000,1,Angola,Krennwallner,D00969,22053.77,1909889.19,495661.45,8588493.74,3637.82,7608.68,41504798.66,97883766.85,360880202.54,193689669.35,773406.04,133902637.76,667765.29,551701.35,4200566.47,4067373.06,1122873.30,74161.11,3730254.30,7605721.90,6820193.80,7904029.12,54647431.54,29112.35
2000,1,Angola,Hillman,D00253,681390.97,3746940.00,1443590.36,9058694.69,32688.31,1092.90,49541899.10,13532236.13,870544157.96,309927707.55,648072.50,150962271.93,725091.31,515021.03,7051402.30,3807108.71,7039919.47,60479.41,3973794.95,5164444.15,4840374.16,8175156.35,206903578.61,94398.43
2000,1,Angola,Clark,D00882,612032.26,4283497.58,2356786.65,2622525.12,41994.49,4881.73,52287419.28,83916062.86,186198813.69,105160561.71,317090.90,19829587.88,841782.75,598355.80,8543400.08,3285858.10,9256446.87,62692.10,4589480.44,8657428.44,4751601.37,8085809.93,69285439.99,9130.94
2000,1,Anguilla,Vermeulen,D00352,686021.99,2039728.73,1722618.30,6915190.88,13128.20,1197.79,97039707.06,52000929.38,728973008.58,250685548.01,909510.28,75756834.24,963415.32,479296.97,1076771.90,5527664.00,6906071.61,42604.75,7953157.19,8671213.45,2683082.11,7603650.56,84337847.89,69463.10
2000,1,Anguilla,Krennwallner,D00701,115483.30,4411433.35,1599524.65,4580407.45,59760.45,8962.00,56962048.12,29723972.03,560508723.37,245988009.89,505080.73,232953205.50,865107.58,236979.51,9048393.42,8896130.41,8302720.54,64910.01,3509106.84,3590273.59,1028849.60,5227716.56,101987211.94,74059.49
2000,1,Anguilla,Hillman,D00795,303652.57,2056842.65,126431.38,1017149.19,33464.69,2790.19,58594626.03,43026612.62,553702473.29,287349663.33,564559.57,25003105.59,99226.60,81672.06,75808.78,2407902.61,4351497.60,3194.35,8045844.64,4363018.34,4140957.67,6873040.81,523302067.09,35243.14
2000,1,Anguilla,Clark,D00339,744399.57,550318.92,101293.68,8070813.01,18329.05,2503.41,80090594.30,22413919.30,262455409.19,40090636.16,617537.82,14420146.03,626324.35,5236.64,4582675.13,7315560.44,5039972.73,65889.26,6299562.03,6413710.16,541514.74,7188685.61,167272871.85,25404.48
2000,1,Antarctica,Vermeulen,D00353,431196.65,350670.13,259605.82,5196450.70,60342.62,2944.09,97268690.87,98110495.81,248709618.18,102363357.60,474246.99,39553031.49,453302.51,445535.07,6823843.88,8288630.31,3435176.50,75945.19,716911.69,1813473.72,5099643.07,8803999.76,58386363.55,19055.39
2000,1,Antarctica,Krennwallner,D00665,780552.36,609234.60,415795.77,9300648.75,12642.90,8476.78,63562341.22,81043442.54,322965150.65,283234045.37,791498.96,166758864.84,250782.31,230078.56,640379.71,7379123.70,6339410.33,36321.09,3447513.37,8597545.51,5099411.25,5986518.66,763903768.39,83605.97
2000,1,Antarctica,Hillman,D00099,34241.10,7299225.35,4616297.83,6451626.01,61736.37,1070.47,38149917.74,89033266.17,196045345.08,68710976.80,68891.63,15066300.30,193171.24,181331.22,9988292.41,9774502.35,7925621.41,89931.07,7955559.05,6968730.20,1781560.43,7714620.23,717378112.43,41381.04
2000,1,Antarctica,Clark,D00188,245531.12,7443852.15,5527761.85,3857702.12,2943.04,2932.93,73310809.29,47369253.61,310688890.21,5696000.44,775692.98,2570016.70,811265.66,210132.61,664390.90,5586755.02,9713710.69,64059.46,2304816.51,1183179.80,4161779.79,2886825.00,706117130.78,60661.02
2000,1,Antigua and Barbuda,Vermeulen,D00157,718091.34,7190196.48,2720770.00,793965.53,9380.63,4781.68,83030069.87,42296841.71,561776237.07,491482262.53,263629.01,367219576.04,400981.73,195402.72,5357443.06,6736573.53,8771951.53,33201.12,2746806.94,988122.19,4121948.04,6674931.26,682599163.01,97432.05
2000,1,Antigua and Barbuda,Krennwallner,D00474,226701.14,13681.26,4954.05,726441.39,8836.52,1989.27,81689599.20,37145643.48,600921277.19,132582389.90,823425.36,31209709.87,277360.26,199292.66,4515895.96,5491674.12,2627801.23,56212.34,3324032.29,6965504.66,3257103.75,4180458.21,797786942.84,22462.98
2000,1,Antigua and Barbuda,Hillman,D00128,825507.57,6621611.03,3713921.47,3625326.46,6022.99,5530.28,7084492.36,16848295.98,916856457.81,573318614.32,508279.07,405794647.84,810154.65,795353.84,4928903.96,8694868.45,8325459.84,4395.36,3732580.53,8429365.17,8647750.49,8495301.20,547793150.93,64541.91
2000,1,Antigua and Barbuda,Clark,D00281,913392.98,5445196.06,2478914.59,6319579.08,77967.87,3723.79,97975588.50,20165773.44,948118554.29,54301199.56,358805.50,23039973.76,857964.16,545277.69,5802821.81,3194083.54,7860384.32,62188.53,9929766.97,3707129.17,5865684.42,2534190.44,315596792.97,38226.74
2000,1,Argentina,Vermeulen,D00434,975285.22,6040767.82,601971.88,817180.88,98204.18,9717.75,37584014.56,8589194.21,337259856.11,206978922.22,220173.89,39199824.39,943967.85,560109.23,1875031.50,115759.49,1537766.18,29598.85,249850.41,1747932.78,1536343.07,5556831.69,319696825.16,52781.35
2000,1,Argentina,Krennwallner,D00367,117773.73,8389461.40,7615717.54,566641.37,19204.65,7720.33,14412761.46,77122554.34,798672882.48,115431736.74,225092.90,41577686.49,43066.11,1233.68,5636614.93,393339.30,7190812.62,57699.54,1820846.16,4185208.93,9211026.69,9330586.71,108231692.30,17871.97
2000,1,Argentina,Hillman,D00013,759165.55,8738655.29,3189555.82,1281555.24,80952.34,8358.90,50227837.49,55244086.15,947457409.98,397745635.20,524010.32,327098847.51,316200.92,39215.65,1381430.02,9977912.92,5635682.67,71173.29,6525443.70,3761597.76,9944728.78,937675.83,829910394.14,86321.38
2000,1,Argentina,Clark,D00980,116573.77,6522672.77,2687393.36,1931143.28,53935.45,6261.79,46807338.25,70320886.26,762917475.24,530812328.58,862358.85,146654380.69,942941.84,292497.13,2675685.85,9366929.57,9454209.59,64260.93,1210865.92,4227347.57,46079.01,4185590.42,222120850.06,27089.85
2000,1,Armenia,Vermeulen,D00373,554473.01,4624793.24,3121030.05,857725.77,81729.53,5603.01,70007460.75,32748482.86,93359818.01,75843583.73,346272.29,32682879.85,521292.69,447022.32,4552596.87,3405319.72,9901803.50,12751.40,4952648.95,3400661.46,4060575.88,8940853.97,930506230.59,75383.72
2000,1,Armenia,Krennwallner,D00808,828170.62,3515.42,2087.02,7417230.91,50374.88,5705.72,56458675.03,77486653.31,633264737.44,251111385.26,684530.97,91747477.56,237782.46,191055.84,2715943.49,6269481.78,5047643.85,22687.58,7943009.95,3388536.45,4245808.30,7101486.28,854698835.29,7727.68
2000,1,Armenia,Hillman,D00352,283318.68,3322883.86,904337.96,8038458.74,10205.69,2715.89,49155691.62,90317349.03,468479576.44,391347400.00,974929.96,306650057.83,822407.95,306448.40,6827982.06,6935125.28,3427785.34,16111.49,2671901.08,2163192.65,3901003.81,6599831.51,411675666.46,41099.57
2000,1,Armenia,Clark,D00354,55174.13,2256806.69,339359.80,4638153.64,64191.93,8315.22,32790425.75,77255042.18,732430732.83,115499196.31,674886.45,83793516.08,613547.28,562910.05,5844680.66,1564367.87,8163285.43,92514.46,3385260.17,5578294.07,599902.77,6893795.94,147109583.03,74341.43
2000,1,Aruba,Vermeulen,D00955,570549.61,694165.52,559037.59,8174167.49,96396.93,9969.94,93268558.66,23315680.41,973080978.34,617932786.34,277577.63,384111002.97,617388.63,187285.69,9346621.78,4807136.11,5590357.85,17386.86,8581166.79,32513.55,4554849.24,5527866.52,516856245.77,42563.00
2000,1,Aruba,Krennwallner,D00685,605640.73,7579055.14,6193084.64,7023293.19,77806.56,1187.70,71764546.82,57897282.40,140592536.53,9551349.39,124781.69,6316233.49,643861.09,358256.88,6281464.47,1190995.55,6879040.73,69817.99,5137591.05,2920291.72,7743981.75,1748035.79,255021875.07,83660.45
2000,1,Aruba,Hillman,D00907,453794.82,8881868.00,4520392.98,5002074.58,2837.95,94.53,56235989.40,29646532.58,156614949.90,21974506.91,853106.06,16765857.47,905862.35,12791.58,9887416.40,6322147.22,4839022.64,44056.91,3648283.55,6856191.75,5940538.61,9662619.08,96935177.68,95049.95
2000,1,Aruba,Clark,D00218,889531.69,9034061.01,1966949.26,7895430.79,52285.30,2509.28,4544754.54,14562388.70,446768448.46,343737524.91,517194.11,207935258.44,522322.53,491059.69,7541080.31,1368187.35,86233.26,94706.42,6802562.54,887996.97,9356297.44,9616541.23,693749177.49,14591.01
2000,1,Australia,Vermeulen,D00686,267887.87,2239554.81,1078418.52,9734198.11,66364.02,8325.02,62077327.57,50032098.21,415007059.16,330053644.14,754692.33,191667726.32,185975.19,90000.34,3993743.51,2364230.37,2125120.88,2291.46,8464804.23,9995582.19,3757398.43,4575372.62,266227531.89,23830.69
2000,1,Australia,Krennwallner,D00636,933683.27,7211786.19,2466476.88,5866230.08,7334.78,6116.99,61728179.01,91893278.74,276197124.59,272812325.25,828552.30,259991733.26,398601.82,326461.54,3186251.67,7882075.10,235103.68,54925.55,8472541.80,930030.74,54200.96,532965.41,595289239.25,37196.13
2000,1,Australia,Hillman,D00446,792993.90,2553510.89,531121.88,4246860.84,5083.88,1018.42,49388682.79,36342686.73,813934020.82,304527519.97,518766.28,166260368.84,859088.45,97334.54,3805767.48,5996087.22,9326240.78,12376.78,923519.04,3265986.27,8961553.94,8392153.66,295633299.13,7451.26
2000,1,Australia,Clark,D00542,1580.57,1852433.38,1470862.45,8396096.23,1168.75,690.62,8615383.06,17354696.78,237702568.91,130058118.08,227711.51,47603191.60,26963.64,23178.80,7312613.07,5948332.29,2021230.36,6172.01,5481991.44,4633456.86,2943223.83,5746728.15,43156559.52,14894.15
2000,1,Austria,Vermeulen,D00685,487134.70,6903271.42,4580182.86,3442686.20,67556.48,223.25,76601412.96,31510167.89,115009579.68,73508094.35,196043.45,11484756.01,953547.90,822614.45,6545969.09,782756.85,4882764.93,33224.48,38020.68,1923977.52,6042804.08,4958389.51,816979784.12,51450.09
2000,1,Austria,Krennwallner,D00377,114133.37,3649432.21,2937651.80,9363335.14,56977.42,3406.91,28904839.15,95942324.53,301926169.88,241493914.05,319809.75,3801153.50,705227.47,53566.39,8632366.21,2301009.49,575854.72,634.34,8266578.78,3474537.71,2034293.25,2246376.50,325398417.25,1033.72
2000,1,Austria,Hillman,D00615,957454.10,4421884.35,2472974.70,2125543.48,78454.84,5441.94,99422301.76,38720489.09,54637843.93,18612960.33,359848.44,5723447.78,944686.24,313171.50,4024783.73,8614794.91,8313459.21,50737.12,9854351.95,6410895.70,12006.23,8319995.60,619543102.17,27769.08
2000,1,Austria,Clark,D00222,339621.59,1638022.65,527454.52,8300986.58,2486.42,9286.20,70217217.97,16171624.17,935116113.56,325860413.77,337466.91,160337713.28,426735.22,386908.68,8384554.33,490973.48,6517023.41,76654.39,1961310.01,250198.90,2231667.28,484066.37,243391104.05,76796.49
2000,1,Azerbaijan,Vermeulen,D00510,965516.25,8122736.06,7700874.70,1430107.36,97788.82,7988.68,18395355.12,59251672.45,303790951.63,256460147.38,152040.55,157037800.15,319946.31,196831.40,2100988.85,5979946.83,6293136.63,7847.96,1607160.92,4569380.35,6372502.87,33903.19,360587986.54,56636.45
2000,1,Azerbaijan,Krennwallner,D00375,24138.12,5012837.53,166037.99,7257647.97,24595.10,318.40,2436961.59,84353578.41,273810457.60,68717851.22,939818.46,47748132.84,665667.52,434286.42,3982397.55,3495417.04,5317452.93,86407.31,1405695.37,4891356.67,7022376.28,2167082.36,265629274.25,26983.42
2000,1,Azerbaijan,Hillman,D00143,780513.11,3173331.02,171658.88,1164275.02,53365.18,7593.80,40587382.44,30539744.43,583853180.80,410365015.53,170748.18,200566476.84,984889.97,140055.89,206370.62,8671925.49,5862449.38,2407.94,6379494.16,3493028.32,4000106.94,1243976.01,578210611.30,86190.26
2000,1,Azerbaijan,Clark,D00964,120912.38,4322074.57,3217530.45,5597642.10,50009.28,2041.37,92664626.61,55078260.13,327790774.69,117355180.43,717546.32,2083021.03,602511.10,358176.37,7498540.15,1506872.85,2647920.41,58946.27,7073693.03,2784851.73,2964913.88,2600233.80,926021064.68,26609.07
2000,1,Bahamas,Vermeulen,D00748,75794.47,6655215.04,6471198.10,3170357.32,22707.97,1512.21,61429332.81,76548508.11,772884533.00,676454869.17,59671.80,486421193.42,901060.22,602806.83,8760900.16,5765103.78,7330823.95,12851.11,7244441.77,9147586.56,9298240.22,5125498.53,18712098.98,78300.91
2000,1,Bahamas,Krennwallner,D00791,452435.06,7118976.08,690886.57,8691617.31,33374.59,7171.62,58243613.15,45499574.25,492163878.97,116598154.20,275900.34,33657116.15,47417.98,39135.04,8337240.97,9547469.95,1884701.60,66667.57,8200069.14,4520259.25,1275456.24,9323296.09,556772725.38,89108.49
2000,1,Bahamas,Hillman,D00232,817707.70,2636004.16,1525623.66,3280065.68,97273.63,1704.74,20468633.15,2179032.69,640991586.84,171648405.33,754774.64,95607542.72,974545.33,127686.66,9441800.24,3818821.27,3128530.78,43729.28,584988.49,4896849.14,2842694.49,1752768.53,13241739.13,74554.40
2000,1,Bahamas,Clark,D00368,581456.29,6159148.53,2286039.79,9376640.49,66569.60,190.89,99314349.74,39932717.06,204391029.20,49353981.73,476704.01,35775575.52,875247.52,15443.03,5936426.18,5611415.58,5947954.41,18262.12,8702370.33,3236151.92,6792194.63,157589.81,841873339.54,35634.86
2000,1,Bahrain,Vermeulen,D00947,422048.77,7730191.14,1230958.96,4296090.16,10605.30,4542.60,71432389.50,38315258.58,371490387.93,234194279.48,755079.50,141027786.76,619597.68,217578.68,6484384.52,9044751.25,5240824.22,35413.66,7695970.00,5670062.31,8741930.78,3977411.83,333113343.62,92290.26
2000,1,Bahrain,Krennwallner,D00502,269637.94,5227767.76,4260593.01,7898929.26,8502.11,1329.54,10281028.24,85424930.77,557445553.81,170397902.95,507320.02,137025529.47,783972.09,761708.89,9137820.23,3025727.55,4179864.45,27485.08,3953495.26,7092012.71,9416112.69,7041643.58,290692709.68,28572.70
2000,1,Bahrain,Hillman,D00024,25683.97,5608167.28,4182948.60,7445967.28,58599.26,5251.27,90577044.22,96756852.96,6767757.11,2849051.79,28429.41,378330.01,665896.49,566669.58,9285488.47,9986869.90,6346484.89,77073.07,6891436.35,8437924.32,8550300.41,8096720.24,836840295.57,42473.13
2000,1,Bahrain,Clark,D00968,866517.20,1579636.44,76904.91,6485307.99,36916.14,3098.74,80010145.96,40650064.11,641348052.91,456399054.72,269682.78,110002656.49,644273.09,243339.09,2496165.82,5522810.76,4269223.65,4584.77,5623971.96,217243.95,3806222.09,587569.09,223354726.01,77433.36
2000,1,Bangladesh,Vermeulen,D00115,520535.10,5112633.11,1936691.72,9080766.70,86357.25,6036.95,95429112.36,99444633.16,987479305.85,924963441.58,225169.27,263022281.40,250674.10,42104.90,2824108.30,2945514.41,5156877.45,11500.89,5203937.39,7278023.21,5757296.39,7658062.80,166311903.11,96443.70
2000,1,Bangladesh,Krennwallner,D00693,683465.21,810219.88,497592.68,3089362.75,99372.67,4849.36,20760316.43,9560192.50,351216728.35,90915071.32,243382.62,16410354.77,589837.67,401033.31,3642475.12,729286.43,5555945.71,12810.59,115194.88,142699.71,7793918.00,2359652.12,446128989.44,42544.26
2000,1,Bangladesh,Hillman,D00284,606277.89,3839553.09,1587482.01,9498060.96,37562.02,5485.30,88554087.47,5517467.73,539096002.45,29058882.01,2816.53,6171145.46,659333.50,402748.23,4613855.63,3516070.23,1074915.17,57799.55,9737816.64,6919946.91,6928631.65,7232810.55,784116766.56,64983.73
2000,1,Bangladesh,Clark,D00412,842568.13,6704467.05,3917542.97,6229566.31,79817.28,2071.94,18356629.20,16166059.94,286761391.86,228284493.68,458166.33,150845342.65,484834.49,227797.16,3502990.08,4445741.08,3440029.17,96548.39,2376726.83,3631305.51,6254867.63,2031636.38,654192872.48,86716.81
2000,1,Barbados,Vermeulen,D00204,918726.99,1761463.48,966426.28,3056965.15,34469.96,7961.69,82771946.67,16493723.70,174234853.64,103176526.23,601194.99,52136604.24,834275.14,612712.65,9410157.13,5889626.59,4602407.08,49343.68,3885747.40,3099041.81,3246143.33,1486855.31,283230581.45,84681.23
2000,1,Barbados,Krennwallner,D00062,58145.54,3878905.22,2298441.10,234845.31,67945.58,7655.62,21567500.82,18693848.94,123615570.34,71511698.65,942773.96,36059834.88,703684.08,651508.00,9251100.80,1248492.50,8967893.89,73796.74,7466913.33,1491604.82,5804460.96,3921595.02,964751120.72,26905.73
2000,1,Barbados,Hillman,D00306,152154.12,7492604.36,5532886.04,9327333.67,65235.99,267.77,56486716.31,43591530.67,39875167.42,20763148.31,633954.65,19428635.93,298616.05,281585.62,1602906.93,6522249.16,7417402.27,68077.15,7536991.89,2687050.85,3617952.72,6294404.17,858054802.87,72346.40
2000,1,Barbados,Clark,D00294,224875.72,2398546.31,2204636.27,922696.86,5882.18,6864.68,37918543.91,16280084.15,913948736.52,447007154.68,523098.38,391159806.47,957985.09,318807.78,5780020.37,7473368.71,3817357.96,82129.90,3470007.47,5653114.56,6351545.95,3280060.60,645359042.97,55074.36
2000,1,Belarus,Vermeulen,D00518,727897.43,1641431.50,331118.10,9734283.09,18533.32,268.41,96681998.26,57458026.12,290341369.83,213166227.66,801270.57,47788750.34,744366.60,542053.07,8772084.73,8686840.46,82333.62,36947.86,6276853.82,4519057.32,7367738.60,9325083.00,947899159.89,24165.48
2000,1,Belarus,Krennwallner,D00771,245181.60,9690235.79,7186264.59,5888004.87,21835.50,705.19,31204777.46,96549271.61,674229180.76,640459153.64,296876.85,529432577.97,229662.80,57587.81,9965919.74,4315812.23,2840403.73,74978.79,2568562.55,8386667.44,2475403.61,6690754.08,554008991.60,3674.37
2000,1,Belarus,Hillman,D00719,311557.98,506420.79,485317.61,6887543.43,76983.95,4990.66,19723701.54,15719552.62,264629988.04,225410875.64,472611.30,164919448.31,86018.61,57285.19,1434808.18,9406299.25,9157035.43,54721.20,9210484.58,6230552.25,324402.45,2750173.66,950244992.06,39304.28
2000,1,Belarus,Clark,D00590,864586.66,7663424.14,392094.13,3701569.24,30528.92,4225.99,46388480.83,86161119.66,984933564.40,795113478.90,669325.25,174321127.32,771501.66,632681.59,6869418.07,7628934.54,9033037.83,80614.02,344476.33,493315.92,3331776.36,4093853.81,904496569.85,45860.16
2000,1,Belgium,Vermeulen,D00776,39926.69,6729017.68,3387390.45,1912620.95,11355.00,1614.41,60621986.14,2255657.51,850729826.63,726882578.25,911856.58,592141136.81,484748.10,270098.23,8089557.16,6523614.54,3486288.06,1461.87,5903168.85,8926390.38,947074.84,1921178.90,828951530.90,41444.12
2000,1,Belgium,Krennwallner,D00081,246031.51,3950826.30,3678017.96,8082128.38,12278.45,524.09,85755410.05,41353741.41,578167067.69,49831476.19,475280.41,35746203.45,640530.87,285215.25,2758815.27,1445341.82,2351826.93,76928.12,1961318.30,4706224.34,7670587.71,3344208.34,743344419.12,92414.41
2000,1,Belgium,Hillman,D00315,691858.57,2894620.47,2647748.03,3502287.33,52844.17,6520.03,66105172.85,58088008.78,840509158.61,123423237.64,773016.55,30067319.02,410100.87,171900.21,8105350.80,6757720.56,3612931.15,18407.82,2088967.73,5544362.20,2461131.89,6010479.00,781516753.04,80853.27
